flight,point_time,flight_date_pst,point_time_pst_clean,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg,geometry
XAUCI   ,2025-01-28 17:30:32.830,2025-01-28,09:30:32,1025,11.0,90.0,33.427067,-112.023104,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.023104 33.427067)
,2025-01-28 17:30:36.840,2025-01-28,09:30:36,1025,11.1,95.2,33.427094,-112.022864,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.022864 33.427094)
,2025-01-28 17:30:40.970,2025-01-28,09:30:40,1025,10.2,101.3,33.427067,-112.022599,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.022599 33.427067)
,2025-01-28 17:30:43.930,2025-01-28,09:30:43,1025,8.6,110.6,33.427002,-112.022479,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.022479 33.427002)
XAUCI   ,2025-01-28 17:30:46.600,2025-01-28,09:30:46,1025,9.0,116.6,33.426956,-112.022369,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.022369 33.426956)
,2025-01-28 17:30:49.320,2025-01-28,09:30:49,1025,8.6,125.5,33.42691,-112.02226,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.02226 33.42691)
,2025-01-28 17:30:55.990,2025-01-28,09:30:55,1025,6.4,218.7,33.426695,-112.022263,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.022263 33.426695)
,2025-01-28 17:30:59.390,2025-01-28,09:30:59,1025,6.4,218.7,33.426648,-112.022319,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.022319 33.426648)
XAUCI   ,2025-01-28 17:31:03.920,2025-01-28,09:31:03,1025,6.4,308.7,33.426727,-112.022479,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.022479 33.426727)
,2025-01-28 17:31:08.190,2025-01-28,09:31:08,1025,8.6,305.5,33.426819,-112.022644,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.022644 33.426819)
,2025-01-28 17:31:10.590,2025-01-28,09:31:10,1025,9.5,302.0,33.426865,-112.022754,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.022754 33.426865)
,2025-01-28 17:31:13.940,2025-01-28,09:31:13,1025,12.5,298.6,33.426956,-112.022919,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.022919 33.426956)
XAUCI   ,2025-01-28 17:31:21.710,2025-01-28,09:31:21,1025,14.3,282.1,33.427094,-112.023523,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.023523 33.427094)
,2025-01-28 17:31:28.150,2025-01-28,09:31:28,1025,11.4,285.3,33.427185,-112.023962,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.023962 33.427185)
,2025-01-28 17:31:30.740,2025-01-28,09:31:30,1025,11.7,290.0,33.427253,-112.024113,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.024113 33.427253)
,2025-01-28 17:31:36.820,2025-01-28,09:31:36,1025,11.7,290.0,33.427533,-112.024225,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.024225 33.427533)
XAUCI   ,2025-01-28 17:31:39.230,2025-01-28,09:31:39,1025,10.3,29.0,33.427626,-112.024169,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.024169 33.427626)
,2025-01-28 17:31:40.800,2025-01-28,09:31:40,1025,9.9,45.0,33.427672,-112.024113,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.024113 33.427672)
,2025-01-28 17:31:42.230,2025-01-28,09:31:42,1025,9.9,45.0,33.427689,-112.024017,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.024017 33.427689)
,2025-01-28 17:31:43.230,2025-01-28,09:31:43,1025,10.3,61.0,33.427719,-112.024001,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.024001 33.427719)
XAUCI   ,2025-01-28 17:31:45.720,2025-01-28,09:31:45,1025,12.2,80.5,33.427765,-112.023776,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.023776 33.427765)
,2025-01-28 17:31:48.960,2025-01-28,09:31:48,1025,14.1,85.9,33.42778,-112.023523,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.023523 33.42778)
,2025-01-28 17:31:52.900,2025-01-28,09:31:52,1025,15.0,90.0,33.42778,-112.023193,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.023193 33.42778)
,2025-01-28 17:32:12.540,2025-01-28,09:32:12,1025,16.0,90.0,33.42778,-112.0216,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.0216 33.42778)
XAUCI   ,2025-01-28 17:32:14.760,2025-01-28,09:32:14,1025,13.2,98.8,33.427719,-112.021422,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021422 33.427719)
,2025-01-28 17:32:17.930,2025-01-28,09:32:17,1025,11.4,127.9,33.427626,-112.021254,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021254 33.427626)
,2025-01-28 17:32:19.580,2025-01-28,09:32:19,1025,10.3,150.9,33.427579,-112.021198,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021198 33.427579)
,2025-01-28 17:32:23.590,2025-01-28,09:32:23,1025,11.1,174.8,33.427322,-112.021161,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021161 33.427322)
XAUCI   ,2025-01-28 17:32:27.060,2025-01-28,09:32:27,1025,12.0,180.0,33.427114,-112.021142,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021142 33.427114)
,2025-01-28 17:32:39.790,2025-01-28,09:32:39,1025,13.0,180.0,33.426415,-112.021142,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021142 33.426415)
,2025-01-28 17:32:45.990,2025-01-28,09:32:45,1025,11.2,190.3,33.426086,-112.021216,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021216 33.426086)
,2025-01-28 17:32:48.930,2025-01-28,09:32:48,1025,11.1,185.2,33.425949,-112.021216,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021216 33.425949)
XAUCI   ,2025-01-28 17:32:54.290,2025-01-28,09:32:54,1025,10.0,180.0,33.425717,-112.021198,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021198 33.425717)
,2025-01-28 17:32:59.180,2025-01-28,09:32:59,1025,5.0,180.0,33.425577,-112.021198,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021198 33.425577)
,2025-01-28 17:33:01.430,2025-01-28,09:33:01,1025,2.1,180.0,33.425577,-112.021198,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021198 33.425577)
,2025-01-28 17:33:02.530,2025-01-28,09:33:02,1025,0.7,0.0,33.425583,-112.021216,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021216 33.425583)
XAUCI   ,2025-01-28 17:33:20.750,2025-01-28,09:33:20,1025,0.7,0.0,33.425577,-112.021198,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021198 33.425577)
,2025-01-28 17:33:31.430,2025-01-28,09:33:31,1025,0.7,0.0,33.425577,-112.021198,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-112.021198 33.425577)
,2025-01-28 18:46:46.180,2025-01-28,10:46:46,1025,0.7,0.0,33.425577,-112.021254,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021254 33.425577)
,2025-01-28 18:47:05.560,2025-01-28,10:47:05,1025,0.7,0.0,33.425583,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425583)
XAUCI   ,2025-01-28 18:47:23.230,2025-01-28,10:47:23,1025,0.7,0.0,33.425583,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425583)
,2025-01-28 18:47:42.570,2025-01-28,10:47:42,1025,0.7,0.0,33.425583,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425583)
,2025-01-28 18:48:00.500,2025-01-28,10:48:00,1025,0.7,0.0,33.425577,-112.021198,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021198 33.425577)
,2025-01-28 18:48:18.990,2025-01-28,10:48:18,1025,0.7,0.0,33.425577,-112.021198,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021198 33.425577)
XAUCI   ,2025-01-28 18:48:38.560,2025-01-28,10:48:38,1025,0.7,0.0,33.425583,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425583)
,2025-01-28 18:48:57.120,2025-01-28,10:48:57,1025,0.7,0.0,33.425583,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425583)
,2025-01-28 18:49:15.600,2025-01-28,10:49:15,1025,0.7,0.0,33.425577,-112.021254,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021254 33.425577)
,2025-01-28 18:49:35.400,2025-01-28,10:49:35,1025,0.7,0.0,33.425583,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425583)
XAUCI   ,2025-01-28 18:49:55.160,2025-01-28,10:49:55,1025,0.7,0.0,33.425577,-112.021254,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021254 33.425577)
,2025-01-28 18:50:14.840,2025-01-28,10:50:14,1025,0.7,0.0,33.425583,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425583)
,2025-01-28 18:50:34.680,2025-01-28,10:50:34,1025,0.7,0.0,33.425583,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425583)
,2025-01-28 18:50:53.070,2025-01-28,10:50:53,1025,0.7,0.0,33.425583,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425583)
XAUCI   ,2025-01-28 18:51:11.960,2025-01-28,10:51:11,1025,0.7,0.0,33.425577,-112.021198,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021198 33.425577)
,2025-01-28 18:51:31.020,2025-01-28,10:51:31,1025,0.7,0.0,33.425583,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425583)
,2025-01-28 18:51:49.430,2025-01-28,10:51:49,1025,0.7,0.0,33.425583,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425583)
,2025-01-28 18:52:07.790,2025-01-28,10:52:07,1025,0.7,0.0,33.425577,-112.021198,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021198 33.425577)
XAUCI   ,2025-01-28 18:52:13.700,2025-01-28,10:52:13,1025,0.7,0.0,33.425577,-112.021198,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021198 33.425577)
,2025-01-28 18:52:14.260,2025-01-28,10:52:14,1025,2.1,180.0,33.425537,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425537)
,2025-01-28 18:52:21.260,2025-01-28,10:52:21,1025,2.1,180.0,33.425438,-112.021254,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021254 33.425438)
,2025-01-28 18:52:22.650,2025-01-28,10:52:22,1025,2.3,206.6,33.425446,-112.021216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021216 33.425446)
XAUCI   ,2025-01-28 18:52:25.630,2025-01-28,10:52:25,1025,2.3,243.4,33.425438,-112.021254,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021254 33.425438)
,2025-01-28 18:52:27.840,2025-01-28,10:52:27,1025,3.2,251.6,33.4254,-112.021326,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021326 33.4254)
,2025-01-28 18:52:33.890,2025-01-28,10:52:33,1025,3.2,251.6,33.425391,-112.021422,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021422 33.425391)
,2025-01-28 18:52:36.370,2025-01-28,10:52:36,1025,4.1,270.0,33.4254,-112.021436,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021436 33.4254)
XAUCI   ,2025-01-28 18:52:39.550,2025-01-28,10:52:39,1025,5.0,270.0,33.4254,-112.021545,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021545 33.4254)
,2025-01-28 18:52:43.900,2025-01-28,10:52:43,1025,5.1,281.3,33.4254,-112.021655,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021655 33.4254)
,2025-01-28 18:52:45.880,2025-01-28,10:52:45,1025,6.1,279.5,33.425438,-112.021702,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021702 33.425438)
,2025-01-28 18:52:47.290,2025-01-28,10:52:47,1025,6.4,288.4,33.425438,-112.021758,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021758 33.425438)
XAUCI   ,2025-01-28 18:52:49.880,2025-01-28,10:52:49,1025,5.4,291.8,33.425438,-112.021871,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021871 33.425438)
,2025-01-28 18:52:50.660,2025-01-28,10:52:50,1025,5.9,301.0,33.425484,-112.021871,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021871 33.425484)
,2025-01-28 18:52:52.580,2025-01-28,10:52:52,1025,5.7,315.0,33.425484,-112.021927,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021927 33.425484)
,2025-01-28 18:52:55.720,2025-01-28,10:52:55,1025,5.4,338.2,33.425577,-112.021983,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021983 33.425577)
XAUCI   ,2025-01-28 18:52:58.460,2025-01-28,10:52:58,1025,5.4,338.2,33.425629,-112.021985,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021985 33.425629)
,2025-01-28 18:52:59.180,2025-01-28,10:52:59,1025,6.0,0.0,33.425671,-112.021983,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021983 33.425671)
,2025-01-28 18:53:03.370,2025-01-28,10:53:03,1025,5.9,31.0,33.425766,-112.02193,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.02193 33.425766)
,2025-01-28 18:53:07.450,2025-01-28,10:53:07,1025,5.0,36.9,33.42581,-112.021814,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021814 33.42581)
XAUCI   ,2025-01-28 18:53:10.570,2025-01-28,10:53:10,1025,4.5,63.4,33.425857,-112.021758,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021758 33.425857)
,2025-01-28 18:53:19.010,2025-01-28,10:53:19,1025,4.5,63.4,33.425949,-112.0216,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.0216 33.425949)
,2025-01-28 18:53:22.680,2025-01-28,10:53:22,1025,5.0,53.1,33.425995,-112.02149,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.02149 33.425995)
,2025-01-28 18:53:27.250,2025-01-28,10:53:27,1025,6.4,51.3,33.426043,-112.021366,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021366 33.426043)
XAUCI   ,2025-01-28 18:53:30.210,2025-01-28,10:53:30,1025,5.7,45.0,33.42609,-112.02131,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.02131 33.42609)
,2025-01-28 18:53:31.540,2025-01-28,10:53:31,1025,5.7,45.0,33.426136,-112.02131,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.02131 33.426136)
,2025-01-28 18:53:32.760,2025-01-28,10:53:32,1025,7.2,33.7,33.426178,-112.021271,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021271 33.426178)
,2025-01-28 18:53:35.690,2025-01-28,10:53:35,1025,8.1,29.7,33.426276,-112.021198,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021198 33.426276)
XAUCI   ,2025-01-28 18:53:37.710,2025-01-28,10:53:37,1025,11.2,10.3,33.426415,-112.021198,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021198 33.426415)
,2025-01-28 18:53:40.470,2025-01-28,10:53:40,1025,13.1,4.4,33.426544,-112.021161,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021161 33.426544)
,2025-01-28 18:53:43.850,2025-01-28,10:53:43,1025,14.0,0.0,33.426741,-112.021142,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021142 33.426741)
,2025-01-28 18:53:52.770,2025-01-28,10:53:52,1025,14.0,0.0,33.427393,-112.021142,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021142 33.427393)
XAUCI   ,2025-01-28 18:53:57.660,2025-01-28,10:53:57,1025,14.3,24.8,33.427643,-112.021051,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021051 33.427643)
,2025-01-28 18:54:00.730,2025-01-28,10:54:00,1025,14.3,24.8,33.427765,-112.020862,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.020862 33.427765)
,2025-01-28 18:54:03.680,2025-01-28,10:54:03,1025,13.0,90.0,33.427812,-112.020637,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.020637 33.427812)
,2025-01-28 18:54:07.410,2025-01-28,10:54:07,1025,13.1,94.4,33.427765,-112.020413,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.020413 33.427765)
XAUCI   ,2025-01-28 18:54:14.940,2025-01-28,10:54:14,1025,15.0,93.8,33.427765,-112.019741,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.019741 33.427765)
,2025-01-28 18:54:19.010,2025-01-28,10:54:19,1025,19.0,90.0,33.42778,-112.019293,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.019293 33.42778)
,2025-01-28 18:54:38.480,2025-01-28,10:54:38,1025,22.0,90.0,33.427765,-112.017106,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.017106 33.427765)
,2025-01-28 18:54:53.680,2025-01-28,10:54:53,1025,22.0,90.0,33.427765,-112.015312,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.015312 33.427765)
XAUCI   ,2025-01-28 18:55:11.450,2025-01-28,10:55:11,1025,23.0,90.0,33.42778,-112.013196,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.013196 33.42778)
,2025-01-28 18:55:31.210,2025-01-28,10:55:31,1025,24.0,90.0,33.42778,-112.010559,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.010559 33.42778)
,2025-01-28 18:55:50.680,2025-01-28,10:55:50,1025,23.0,90.0,33.42778,-112.007922,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.007922 33.42778)
,2025-01-28 18:56:04.940,2025-01-28,10:56:04,1025,19.0,90.0,33.427765,-112.006232,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.006232 33.427765)
XAUCI   ,2025-01-28 18:56:10.180,2025-01-28,10:56:10,1025,13.1,85.6,33.42778,-112.00578,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.00578 33.42778)
,2025-01-28 18:56:12.870,2025-01-28,10:56:12,1025,11.2,79.7,33.42778,-112.005615,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005615 33.42778)
,2025-01-28 18:56:16.070,2025-01-28,10:56:16,1025,8.6,69.4,33.427826,-112.005505,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005505 33.427826)
,2025-01-28 18:56:16.960,2025-01-28,10:56:16,1025,6.7,63.4,33.427859,-112.005503,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005503 33.427859)
XAUCI   ,2025-01-28 18:56:19.670,2025-01-28,10:56:19,1025,5.0,36.9,33.427905,-112.005447,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005447 33.427905)
,2025-01-28 18:56:21.590,2025-01-28,10:56:21,1025,3.7,33.7,33.427905,-112.005391,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005391 33.427905)
,2025-01-28 18:56:23.190,2025-01-28,10:56:23,1025,1.6,45.0,33.427917,-112.005396,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005396 33.427917)
,2025-01-28 18:56:25.410,2025-01-28,10:56:25,1112,0.7,0.0,33.427917,-112.005396,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005396 33.427917)
XAUCI   ,2025-01-28 18:56:36.130,2025-01-28,10:56:36,1200,0.7,0.0,33.427905,-112.005391,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005391 33.427905)
,2025-01-28 18:56:49.160,2025-01-28,10:56:49,1112,0.7,0.0,33.427905,-112.005391,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005391 33.427905)
,2025-01-28 18:56:52.030,2025-01-28,10:56:52,1112,1.6,45.0,33.427952,-112.005391,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005391 33.427952)
,2025-01-28 18:56:54.630,2025-01-28,10:56:54,1112,2.3,26.6,33.427952,-112.005335,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005335 33.427952)
XAUCI   ,2025-01-28 18:56:57.190,2025-01-28,10:56:57,1112,6.7,26.6,33.428045,-112.005335,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005335 33.428045)
,2025-01-28 18:56:58.940,2025-01-28,10:56:58,1112,8.3,14.0,33.428101,-112.005286,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005286 33.428101)
,2025-01-28 18:57:02.010,2025-01-28,10:57:02,1050,9.1,6.3,33.428238,-112.005286,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005286 33.428238)
,2025-01-28 18:57:10.230,2025-01-28,10:57:10,1050,9.0,0.0,33.428557,-112.005279,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005279 33.428557)
XAUCI   ,2025-01-28 18:57:15.440,2025-01-28,10:57:15,1050,7.3,344.0,33.428741,-112.005341,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005341 33.428741)
,2025-01-28 18:57:18.320,2025-01-28,10:57:18,1050,5.7,315.0,33.428836,-112.005391,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005391 33.428836)
,2025-01-28 18:57:21.180,2025-01-28,10:57:21,1050,4.5,296.6,33.428836,-112.005447,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005447 33.428836)
,2025-01-28 18:57:25.000,2025-01-28,10:57:25,1050,3.1,270.0,33.428833,-112.005505,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005505 33.428833)
XAUCI   ,2025-01-28 18:57:33.930,2025-01-28,10:57:33,1050,1.2,270.0,33.428836,-112.005615,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005615 33.428836)
,2025-01-28 18:57:34.660,2025-01-28,10:57:34,1050,0.7,0.0,33.428833,-112.005615,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005615 33.428833)
,2025-01-28 18:57:44.660,2025-01-28,10:57:44,1050,1.2,270.0,33.428833,-112.00567,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.00567 33.428833)
,2025-01-28 18:57:48.480,2025-01-28,10:57:48,1050,10.0,270.0,33.428833,-112.005835,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.005835 33.428833)
XAUCI   ,2025-01-28 18:57:50.800,2025-01-28,10:57:50,1050,17.0,270.0,33.428833,-112.006055,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.006055 33.428833)
,2025-01-28 18:57:52.530,2025-01-28,10:57:52,1050,18.0,266.8,33.428836,-112.006232,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.006232 33.428836)
,2025-01-28 18:57:53.660,2025-01-28,10:57:53,1050,25.0,267.7,33.428836,-112.006456,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.006456 33.428836)
,2025-01-28 18:57:56.290,2025-01-28,10:57:56,1050,38.0,270.0,33.428836,-112.006904,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.006904 33.428836)
XAUCI   ,2025-01-28 18:57:59.790,2025-01-28,10:57:59,1050,51.0,270.0,33.428836,-112.007913,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.007913 33.428836)
,2025-01-28 18:58:00.670,2025-01-28,10:58:00,1050,58.0,270.0,33.428836,-112.008194,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.008194 33.428836)
,2025-01-28 18:58:02.490,2025-01-28,10:58:02,1050,67.0,269.1,33.428836,-112.008754,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.008754 33.428836)
,2025-01-28 18:58:05.550,2025-01-28,10:58:05,1050,77.0,269.3,33.428836,-112.010324,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.010324 33.428836)
XAUCI   ,2025-01-28 18:58:06.730,2025-01-28,10:58:06,1050,85.0,270.0,33.428833,-112.010834,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.010834 33.428833)
,2025-01-28 18:58:08.810,2025-01-28,10:58:08,1050,99.0,270.6,33.428833,-112.011877,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.011877 33.428833)
,2025-01-28 18:58:10.730,2025-01-28,10:58:10,1050,106.0,270.5,33.428833,-112.013031,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.013031 33.428833)
,2025-01-28 18:58:14.370,2025-01-28,10:58:14,1075,119.0,270.0,33.428836,-112.014976,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.014976 33.428836)
XAUCI   ,2025-01-28 18:58:21.030,2025-01-28,10:58:21,1050,150.0,270.4,33.428833,-112.020612,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.020612 33.428833)
,2025-01-28 18:58:21.860,2025-01-28,10:58:21,1050,150.0,270.4,33.428833,-112.021271,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021271 33.428833)
,2025-01-28 18:58:22.440,2025-01-28,10:58:22,1050,153.0,270.4,33.428836,-112.021814,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.021814 33.428836)
,2025-01-28 18:58:24.360,2025-01-28,10:58:24,1050,158.0,270.0,33.428833,-112.023413,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.023413 33.428833)
XAUCI   ,2025-01-28 18:58:25.290,2025-01-28,10:58:25,1075,161.0,269.6,33.428836,-112.024281,0d086e,XAUCI,2,XAUCI_2025-01-28_leg2,POINT (-112.024281 33.428836)
