point_time,flight_date_pst,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg
2025-02-07 14:59:05.730,2025-02-07,39000,529.7,108.6,49.64191,-94.787144,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 14:59:25.670,2025-02-07,39000,533.2,108.7,49.626501,-94.716772,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 14:59:45.440,2025-02-07,39000,533.2,108.7,49.610766,-94.645213,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:00:05.290,2025-02-07,39000,531.3,108.8,49.594985,-94.573579,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:00:24.830,2025-02-07,39000,530.3,108.8,49.579483,-94.503652,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:00:44.460,2025-02-07,39000,527.5,108.9,49.564133,-94.434501,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:01:04.150,2025-02-07,39000,525.6,109.0,49.54866,-94.365114,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:01:23.850,2025-02-07,39000,525.6,109.0,49.533164,-94.295654,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:01:43.700,2025-02-07,39000,525.6,109.0,49.517662,-94.226619,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:02:02.920,2025-02-07,39000,528.1,109.1,49.502067,-94.15736,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:02:22.790,2025-02-07,39000,528.1,109.1,49.486267,-94.087275,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:02:42.660,2025-02-07,39000,528.5,109.6,49.470272,-94.017062,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:03:02.100,2025-02-07,39000,528.4,110.5,49.453903,-93.949224,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:03:21.880,2025-02-07,39000,529.0,110.3,49.437033,-93.879733,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:03:41.610,2025-02-07,39000,529.0,110.3,49.420368,-93.810955,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:04:00.650,2025-02-07,39000,529.4,110.4,49.404028,-93.743519,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:04:19.620,2025-02-07,39000,530.3,110.4,49.387802,-93.676758,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:04:39.290,2025-02-07,39000,530.7,110.5,49.371115,-93.608358,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:04:58.910,2025-02-07,39000,532.0,110.6,49.354477,-93.540274,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:05:18.720,2025-02-07,39000,532.0,110.6,49.337039,-93.46915,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:05:38.330,2025-02-07,39000,532.3,110.7,49.31987,-93.399494,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:05:58.290,2025-02-07,39000,532.3,110.7,49.302684,-93.329797,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:06:17.860,2025-02-07,39000,533.6,110.7,49.285599,-93.260771,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:06:37.530,2025-02-07,39000,533.6,110.7,49.268646,-93.192514,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:06:57.520,2025-02-07,39000,533.0,110.9,49.250918,-93.12149,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:07:17.220,2025-02-07,39000,532.1,110.9,49.233582,-93.052086,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:07:37.010,2025-02-07,39000,530.2,111.0,49.216236,-92.98286,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:07:56.780,2025-02-07,39000,529.3,111.0,49.199058,-92.914485,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:08:16.130,2025-02-07,39000,527.4,111.1,49.181881,-92.846399,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:08:35.990,2025-02-07,39000,526.5,111.2,49.164505,-92.777851,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:08:55.480,2025-02-07,39000,526.5,111.2,49.147339,-92.710102,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:09:15.190,2025-02-07,39000,526.8,111.3,49.130081,-92.642282,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:09:34.980,2025-02-07,39000,529.1,111.3,49.112937,-92.574993,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:09:54.710,2025-02-07,39000,529.4,111.4,49.095337,-92.506362,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:10:14.670,2025-02-07,39000,528.5,111.4,49.077371,-92.436435,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:10:34.640,2025-02-07,39000,527.6,111.5,49.059914,-92.36871,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:10:54.270,2025-02-07,39000,526.6,111.5,49.042084,-92.299757,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:11:14.130,2025-02-07,39000,525.7,111.5,49.024841,-92.233042,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:11:33.640,2025-02-07,39000,525.7,111.5,49.00717,-92.165102,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:11:53.070,2025-02-07,39000,527.0,111.6,48.98962,-92.09781,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:12:12.650,2025-02-07,39000,528.3,111.7,48.972349,-92.03182,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:12:32.640,2025-02-07,39000,530.9,111.8,48.954025,-91.962046,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:12:52.330,2025-02-07,39000,533.1,111.8,48.935899,-91.892973,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:13:12.150,2025-02-07,39000,532.2,111.8,48.917976,-91.825031,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:13:31.440,2025-02-07,39000,531.6,112.0,48.900284,-91.758235,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:13:50.910,2025-02-07,39000,531.6,112.0,48.882294,-91.690556,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:14:10.800,2025-02-07,39000,531.6,112.0,48.864394,-91.62323,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:14:30.330,2025-02-07,39000,532.0,112.1,48.846705,-91.557023,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:14:50.210,2025-02-07,39000,531.1,112.1,48.828363,-91.488431,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:15:09.630,2025-02-07,39000,530.2,112.2,48.809882,-91.419622,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:15:29.080,2025-02-07,39000,530.2,112.2,48.791977,-91.353009,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:15:48.450,2025-02-07,39000,530.5,112.3,48.773804,-91.285823,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:16:08.090,2025-02-07,39000,530.9,112.4,48.755585,-91.218567,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:16:27.950,2025-02-07,39000,531.9,112.3,48.73754,-91.152047,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:16:47.500,2025-02-07,39000,531.3,112.5,48.718779,-91.083237,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:17:07.130,2025-02-07,39000,530.0,112.4,48.700607,-91.016728,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:17:26.620,2025-02-07,39000,529.5,112.5,48.682142,-90.949233,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:17:46.270,2025-02-07,39000,529.5,112.5,48.664307,-90.884399,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:18:05.930,2025-02-07,39000,530.8,112.6,48.645692,-90.816891,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:18:25.770,2025-02-07,39000,532.1,112.7,48.626838,-90.748516,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:18:45.610,2025-02-07,39000,531.2,112.7,48.608002,-90.680589,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:19:05.360,2025-02-07,39000,531.2,112.7,48.589142,-90.612699,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:19:25.060,2025-02-07,39000,531.5,112.8,48.570277,-90.545052,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:19:45.040,2025-02-07,39000,531.5,112.8,48.551834,-90.478962,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:20:04.340,2025-02-07,39000,531.9,112.9,48.533478,-90.413607,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:20:24.320,2025-02-07,39000,532.3,113.0,48.513763,-90.343395,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:20:44.060,2025-02-07,39000,533.6,113.1,48.494909,-90.27661,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:21:03.200,2025-02-07,39000,532.7,113.1,48.476428,-90.211198,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:21:23.020,2025-02-07,39000,531.8,113.1,48.457528,-90.144485,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:21:42.990,2025-02-07,39000,530.9,113.2,48.438255,-90.076687,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:22:02.160,2025-02-07,39000,530.9,113.2,48.419586,-90.011057,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:22:21.440,2025-02-07,39000,531.3,113.3,48.4012,-89.946658,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:22:40.780,2025-02-07,39000,532.6,113.3,48.38216,-89.880235,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:23:00.420,2025-02-07,39000,532.6,113.3,48.363073,-89.813811,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:23:19.980,2025-02-07,39000,531.7,113.4,48.34394,-89.747531,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:23:39.560,2025-02-07,39000,531.7,113.4,48.325012,-89.681889,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:23:59.080,2025-02-07,39000,528.9,113.5,48.306466,-89.617936,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:24:18.430,2025-02-07,39000,525.8,113.5,48.287007,-89.551006,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:24:38.410,2025-02-07,39000,527.1,113.6,48.267967,-89.485666,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:24:58.290,2025-02-07,39000,529.3,113.6,48.248415,-89.418664,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:25:17.870,2025-02-07,39000,531.0,112.9,48.229477,-89.351877,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:25:37.700,2025-02-07,39000,532.3,113.0,48.210663,-89.285537,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:25:57.690,2025-02-07,39000,532.7,113.1,48.191345,-89.217858,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:26:17.210,2025-02-07,39000,530.9,113.2,48.17244,-89.151588,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:26:36.770,2025-02-07,39025,527.7,113.2,48.153534,-89.0858,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:26:56.510,2025-02-07,39000,525.9,113.3,48.134502,-89.019681,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:27:16.240,2025-02-07,39000,526.3,113.4,48.115648,-88.954397,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:27:35.610,2025-02-07,39000,526.3,113.4,48.096748,-88.889113,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:27:55.170,2025-02-07,39000,528.5,113.4,48.077755,-88.823688,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:28:14.630,2025-02-07,39000,528.9,113.5,48.058994,-88.759249,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:28:34.520,2025-02-07,39000,528.0,113.6,48.039908,-88.693754,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:28:54.210,2025-02-07,39000,524.8,113.6,48.020542,-88.627554,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:29:14.160,2025-02-07,39000,519.5,113.6,48.001223,-88.561777,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:29:34.050,2025-02-07,39000,518.5,113.7,47.982369,-88.49769,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:29:53.290,2025-02-07,39000,519.9,113.7,47.963654,-88.434242,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:30:13.150,2025-02-07,39000,522.5,113.8,47.944429,-88.369235,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:30:32.850,2025-02-07,39000,523.8,113.9,47.925715,-88.305993,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:30:52.790,2025-02-07,39000,522.9,113.9,47.90593,-88.239578,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:31:12.660,2025-02-07,39000,522.9,113.9,47.886192,-88.173312,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:31:32.500,2025-02-07,39000,525.1,113.9,47.867111,-88.109528,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:31:52.400,2025-02-07,39025,525.5,114.0,47.84697,-88.042305,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:32:12.370,2025-02-07,39000,526.9,114.1,47.827103,-87.976112,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:32:31.830,2025-02-07,39000,526.9,114.1,47.80806,-87.912941,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:32:51.600,2025-02-07,39000,526.0,114.1,47.788339,-87.847666,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:33:11.070,2025-02-07,39000,525.4,114.3,47.768881,-87.783438,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:33:30.750,2025-02-07,39000,526.8,114.3,47.749329,-87.718999,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:33:50.650,2025-02-07,39000,529.9,114.3,47.729218,-87.65301,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:34:10.630,2025-02-07,39000,530.3,114.4,47.709229,-87.58754,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:34:30.190,2025-02-07,39000,530.3,114.4,47.689649,-87.523428,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:34:49.690,2025-02-07,39000,529.4,114.4,47.66954,-87.458038,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:35:09.260,2025-02-07,39000,526.3,114.5,47.649765,-87.3937,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:35:28.790,2025-02-07,39000,526.7,114.6,47.630402,-87.330872,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:35:48.430,2025-02-07,39000,526.7,114.6,47.610743,-87.267292,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:36:08.080,2025-02-07,39025,529.3,114.7,47.590446,-87.201796,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:36:27.690,2025-02-07,39000,527.1,114.7,47.570663,-87.138199,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:36:46.720,2025-02-07,39000,525.3,114.8,47.550923,-87.07489,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:37:05.790,2025-02-07,39000,526.6,114.8,47.531616,-87.013023,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:37:25.070,2025-02-07,39000,526.6,114.8,47.512024,-86.950401,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:37:44.530,2025-02-07,39000,528.4,115.0,47.491709,-86.885799,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:38:04.240,2025-02-07,39000,528.4,115.0,47.471551,-86.821782,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:38:23.240,2025-02-07,39000,528.4,115.0,47.453024,-86.763047,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:38:42.890,2025-02-07,39000,528.4,115.0,47.431982,-86.696496,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:39:02.040,2025-02-07,39000,527.5,115.0,47.412781,-86.635986,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:39:21.250,2025-02-07,39000,528.8,115.1,47.393157,-86.574167,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:39:39.530,2025-02-07,39000,529.2,115.2,47.373413,-86.512321,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:39:58.420,2025-02-07,39000,528.3,115.2,47.353912,-86.45121,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:40:18.010,2025-02-07,39000,528.7,115.3,47.333291,-86.386836,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:40:37.740,2025-02-07,39000,528.7,115.3,47.31308,-86.323837,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:40:57.210,2025-02-07,39000,527.8,115.3,47.292418,-86.259578,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:41:16.950,2025-02-07,39000,526.9,115.4,47.271935,-86.196195,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:41:35.260,2025-02-07,39000,526.9,115.4,47.253128,-86.138024,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:41:55.140,2025-02-07,39000,527.4,115.5,47.23201,-86.072868,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:42:14.470,2025-02-07,39000,526.5,115.5,47.212326,-86.012238,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:42:33.260,2025-02-07,39000,525.6,115.6,47.192378,-85.951045,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:42:52.960,2025-02-07,39000,529.1,115.6,47.171494,-85.887062,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:43:12.520,2025-02-07,39000,530.5,115.7,47.150391,-85.822586,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:43:31.910,2025-02-07,39000,526.4,115.8,47.13002,-85.760582,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:43:51.400,2025-02-07,39000,528.7,115.8,47.109375,-85.697823,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:44:10.840,2025-02-07,39000,529.6,115.7,47.088752,-85.635259,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:44:30.270,2025-02-07,39000,530.0,115.8,47.068039,-85.572578,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:44:49.720,2025-02-07,39000,529.1,115.9,47.047693,-85.511169,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:45:09.440,2025-02-07,39000,528.2,115.9,47.026791,-85.44828,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:45:29.360,2025-02-07,39000,526.4,116.0,47.005424,-85.384122,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:45:49.200,2025-02-07,39000,526.4,116.0,46.984314,-85.320854,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:46:08.980,2025-02-07,39000,526.4,116.0,46.962982,-85.257202,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:46:28.420,2025-02-07,39000,526.8,116.1,46.941833,-85.194115,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:46:48.250,2025-02-07,39000,528.2,116.2,46.920792,-85.131578,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:47:08.080,2025-02-07,39000,529.5,116.2,46.899399,-85.0681,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:47:27.450,2025-02-07,39000,530.8,116.3,46.879267,-85.008615,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:47:46.690,2025-02-07,39000,530.0,116.3,46.857155,-84.943199,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:47:54.130,2025-02-07,39000,530.0,116.3,46.84966,-84.921227,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:48:07.490,2025-02-07,39000,530.0,116.3,46.835415,-84.879272,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:48:20.710,2025-02-07,39000,530.0,116.3,46.820435,-84.835287,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:48:44.260,2025-02-07,39000,528.2,116.4,46.795054,-84.760689,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:49:03.860,2025-02-07,39000,527.3,116.5,46.774618,-84.701019,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:49:18.360,2025-02-07,39000,526.4,116.5,46.758138,-84.652885,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:49:25.270,2025-02-07,39000,526.4,116.5,46.750076,-84.629427,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:50:31.170,2025-02-07,39000,521.5,116.7,46.679372,-84.424164,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:51:02.270,2025-02-07,39000,519.7,116.8,46.646041,-84.328033,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:51:21.100,2025-02-07,39000,519.7,116.8,46.626163,-84.270767,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:51:40.940,2025-02-07,39000,523.2,116.8,46.603317,-84.205248,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:51:44.070,2025-02-07,39000,523.2,116.8,46.60025,-84.196472,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:51:59.100,2025-02-07,39000,523.2,116.8,46.58515,-84.153282,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:52:18.470,2025-02-07,39000,525.0,117.0,46.56234,-84.08812,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:52:29.500,2025-02-07,39000,525.9,116.9,46.553076,-84.061684,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:52:41.660,2025-02-07,39000,525.9,116.9,46.537248,-84.016502,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:53:02.310,2025-02-07,39000,,,46.514099,-83.950754,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:53:16.820,2025-02-07,39000,,,46.498051,-83.905128,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:54:52.690,2025-02-07,39000,518.5,122.6,46.389165,-83.611244,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:54:54.360,2025-02-07,39000,518.2,122.7,46.38707,-83.606575,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:55:20.820,2025-02-07,39000,517.2,125.3,46.351272,-83.531525,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:55:25.190,2025-02-07,39000,518.0,125.2,46.344269,-83.517196,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:55:48.490,2025-02-07,39000,518.0,125.2,46.312866,-83.453153,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:56:07.190,2025-02-07,39000,518.6,125.3,46.287495,-83.401543,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:56:26.590,2025-02-07,39000,519.2,125.4,46.25975,-83.345169,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:56:27.550,2025-02-07,39000,519.2,125.4,46.258484,-83.34262,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:56:50.420,2025-02-07,39000,519.2,125.4,46.226279,-83.277328,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:57:07.730,2025-02-07,39000,523.3,125.5,46.202305,-83.22892,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:57:24.370,2025-02-07,39000,522.5,125.6,46.179866,-83.183601,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:57:43.020,2025-02-07,39000,522.5,125.6,46.152913,-83.129288,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:58:01.290,2025-02-07,39000,523.1,125.7,46.128612,-83.080399,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:58:20.960,2025-02-07,39000,523.1,125.7,46.099731,-83.022409,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:58:37.480,2025-02-07,39000,523.1,125.7,46.075776,-82.974518,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:58:53.040,2025-02-07,39000,522.3,125.7,46.054408,-82.93174,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:59:12.640,2025-02-07,39000,522.3,125.7,46.027039,-82.877108,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:59:31.500,2025-02-07,39000,523.7,125.8,46.00078,-82.824829,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 15:59:49.840,2025-02-07,39000,524.3,125.8,45.973801,-82.771063,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 16:00:09.670,2025-02-07,39000,525.7,125.9,45.945465,-82.714926,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 16:00:29.180,2025-02-07,39000,527.1,125.9,45.917777,-82.660034,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 16:00:47.740,2025-02-07,39000,527.1,125.9,45.89122,-82.607474,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 16:01:07.010,2025-02-07,39000,524.9,125.9,45.864103,-82.554016,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 16:01:26.280,2025-02-07,39000,525.5,126.0,45.837021,-82.500625,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 16:01:46.000,2025-02-07,39000,528.3,126.1,45.8081,-82.443741,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 16:02:05.610,2025-02-07,39000,528.8,126.2,45.779617,-82.387881,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 16:02:25.280,2025-02-07,39000,528.8,126.2,45.751373,-82.332615,c060ba,UNKNOWN,2,UNKNOWN_leg2
2025-02-07 16:02:45.180,2025-02-07,39000,530.2,126.2,45.723038,-82.277281,c060ba,UNKNOWN,2,UNKNOWN_leg2
