flight,point_time,flight_date_pst,point_time_pst_clean,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg,geometry
SKW4012 ,2025-02-04 01:02:56.120,2025-02-03,17:02:56,5150,72.8,224.4,35.028259,-106.623323,a2644a,SKW4012,1,SKW4012_2025-02-03_leg1,POINT (-106.623323 35.028259)
,2025-02-04 01:02:57.200,2025-02-03,17:02:57,5150,70.0,224.4,35.028045,-106.623631,a2644a,SKW4012,1,SKW4012_2025-02-03_leg1,POINT (-106.623631 35.028045)
,2025-02-04 01:02:57.870,2025-02-03,17:02:57,5150,65.1,225.0,35.027893,-106.623772,a2644a,SKW4012,1,SKW4012_2025-02-03_leg1,POINT (-106.623772 35.027893)
,2025-02-04 01:02:58.740,2025-02-03,17:02:58,5150,60.8,225.0,35.027719,-106.624031,a2644a,SKW4012,1,SKW4012_2025-02-03_leg1,POINT (-106.624031 35.027719)
SKW4012 ,2025-02-04 01:02:59.820,2025-02-03,17:02:59,5150,56.6,225.0,35.027527,-106.624276,a2644a,SKW4012,1,SKW4012_2025-02-03_leg1,POINT (-106.624276 35.027527)
SKW3795 ,2025-02-04 02:02:25.560,2025-02-03,18:02:25,5150,56.5,,35.040102,-106.609039,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.609039 35.040102)
,2025-02-04 02:02:26.600,2025-02-03,18:02:26,5150,61.5,224.3,35.039932,-106.609254,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.609254 35.039932)
,2025-02-04 02:02:27.740,2025-02-03,18:02:27,5150,66.5,225.0,35.039683,-106.609554,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.609554 35.039683)
,2025-02-04 02:02:29.100,2025-02-03,18:02:29,5150,73.5,225.0,35.039311,-106.610012,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.610012 35.039311)
SKW3795 ,2025-02-04 02:02:29.980,2025-02-03,18:02:29,5150,77.8,225.0,35.039062,-106.610319,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.610319 35.039062)
,2025-02-04 02:02:30.970,2025-02-03,18:02:30,5125,79.9,224.5,35.038834,-106.610543,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.610543 35.038834)
,2025-02-04 02:02:31.570,2025-02-03,18:02:31,5125,84.2,224.5,35.038659,-106.610813,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.610813 35.038659)
,2025-02-04 02:02:32.560,2025-02-03,18:02:32,5125,88.4,224.5,35.038422,-106.611104,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.611104 35.038422)
SKW3795 ,2025-02-04 02:02:33.540,2025-02-03,18:02:33,5125,91.9,225.0,35.0381,-106.6115,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.6115 35.0381)
,2025-02-04 02:02:35.070,2025-02-03,18:02:35,5125,97.6,225.0,35.037588,-106.612129,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.612129 35.037588)
,2025-02-04 02:02:37.060,2025-02-03,18:02:37,5125,103.9,224.6,35.03689,-106.61293,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.61293 35.03689)
,2025-02-04 02:02:39.540,2025-02-03,18:02:39,5125,115.3,224.6,35.036006,-106.614017,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.614017 35.036006)
SKW3795 ,2025-02-04 02:02:40.980,2025-02-03,18:02:40,5125,118.8,225.0,35.035446,-106.614691,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.614691 35.035446)
,2025-02-04 02:02:43.080,2025-02-03,18:02:43,5125,122.3,224.7,35.034516,-106.615849,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.615849 35.034516)
,2025-02-04 02:02:43.880,2025-02-03,18:02:43,5125,129.4,224.7,35.034256,-106.616149,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.616149 35.034256)
,2025-02-04 02:02:45.130,2025-02-03,18:02:45,5125,132.2,224.7,35.033569,-106.616933,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.616933 35.033569)
SKW3795 ,2025-02-04 02:02:45.990,2025-02-03,18:02:45,5125,137.9,224.7,35.033386,-106.617214,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.617214 35.033386)
,2025-02-04 02:02:47.270,2025-02-03,18:02:47,5125,142.1,224.7,35.032654,-106.618054,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.618054 35.032654)
,2025-02-04 02:02:49.240,2025-02-03,18:02:49,5125,145.7,225.0,35.031693,-106.619232,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.619232 35.031693)
,2025-02-04 02:02:50.340,2025-02-03,18:02:50,5125,152.0,224.7,35.031164,-106.619854,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.619854 35.031164)
SKW3795 ,2025-02-04 02:02:52.550,2025-02-03,18:02:52,5100,157.0,225.0,35.029954,-106.621342,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.621342 35.029954)
,2025-02-04 02:02:54.050,2025-02-03,18:02:54,5100,161.2,225.0,35.029175,-106.622258,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.622258 35.029175)
,2025-02-04 02:02:56.040,2025-02-03,18:02:56,5125,165.5,225.0,35.028076,-106.623604,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.623604 35.028076)
,2025-02-04 02:02:58.150,2025-02-03,18:02:58,5150,169.0,224.8,35.026881,-106.625004,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.625004 35.026881)
SKW3795 ,2025-02-04 02:03:00.490,2025-02-03,18:03:00,5200,169.7,224.5,35.02565,-106.626518,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.626518 35.02565)
,2025-02-04 02:03:01.770,2025-02-03,18:03:01,5225,170.4,224.3,35.02488,-106.627464,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.627464 35.02488)
,2025-02-04 02:03:03.270,2025-02-03,18:03:03,5300,169.7,224.5,35.024048,-106.628424,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.628424 35.024048)
,2025-02-04 02:03:04.710,2025-02-03,18:03:04,5350,169.0,224.3,35.023178,-106.629433,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.629433 35.023178)
SKW3795 ,2025-02-04 02:03:06.770,2025-02-03,18:03:06,5450,166.9,224.5,35.022079,-106.630778,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.630778 35.022079)
,2025-02-04 02:03:08.730,2025-02-03,18:03:08,5550,165.5,224.5,35.020981,-106.632068,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.632068 35.020981)
,2025-02-04 02:03:11.280,2025-02-03,18:03:11,5650,164.8,224.3,35.019699,-106.633637,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.633637 35.019699)
,2025-02-04 02:03:13.240,2025-02-03,18:03:13,5750,164.8,224.3,35.0186,-106.634926,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.634926 35.0186)
SKW3795 ,2025-02-04 02:03:16.060,2025-02-03,18:03:16,5850,165.5,225.0,35.01709,-106.636776,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.636776 35.01709)
,2025-02-04 02:03:19.450,2025-02-03,18:03:19,5950,167.0,226.9,35.015243,-106.63908,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.63908 35.015243)
,2025-02-04 02:03:22.280,2025-02-03,18:03:22,6050,167.5,229.8,35.013748,-106.641204,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.641204 35.013748)
,2025-02-04 02:03:25.350,2025-02-03,18:03:25,6150,166.2,232.6,35.012421,-106.643278,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.643278 35.012421)
SKW3795 ,2025-02-04 02:03:27.210,2025-02-03,18:03:27,6250,165.8,233.3,35.011505,-106.644792,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.644792 35.011505)
,2025-02-04 02:03:29.680,2025-02-03,18:03:29,6350,165.4,234.1,35.010361,-106.646641,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.646641 35.010361)
,2025-02-04 02:03:32.230,2025-02-03,18:03:32,6450,166.2,234.3,35.009238,-106.648579,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.648579 35.009238)
,2025-02-04 02:03:35.610,2025-02-03,18:03:35,6550,167.0,234.5,35.007751,-106.651182,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.651182 35.007751)
SKW3795 ,2025-02-04 02:03:38.650,2025-02-03,18:03:38,6650,168.7,234.9,35.006398,-106.6535,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.6535 35.006398)
,2025-02-04 02:03:42.980,2025-02-03,18:03:42,6750,172.8,235.9,35.004583,-106.656704,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.656704 35.004583)
,2025-02-04 02:03:46.740,2025-02-03,18:03:46,6850,174.5,236.2,35.002767,-106.660023,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.660023 35.002767)
,2025-02-04 02:03:50.210,2025-02-03,18:03:50,6950,177.2,236.0,35.001138,-106.662941,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.662941 35.001138)
SKW3795 ,2025-02-04 02:03:56.110,2025-02-03,18:03:56,7075,181.9,236.7,34.998391,-106.667976,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.667976 34.998391)
,2025-02-04 02:03:58.900,2025-02-03,18:03:58,7125,185.6,236.6,34.997131,-106.670352,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.670352 34.997131)
,2025-02-04 02:04:01.510,2025-02-03,18:04:01,7175,189.4,237.1,34.995924,-106.672611,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.672611 34.995924)
,2025-02-04 02:04:04.220,2025-02-03,18:04:04,7200,193.9,237.2,34.994528,-106.675186,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.675186 34.994528)
SKW3795 ,2025-02-04 02:04:06.300,2025-02-03,18:04:06,7250,195.6,237.5,34.993596,-106.677017,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.677017 34.993596)
,2025-02-04 02:04:08.280,2025-02-03,18:04:08,7300,197.0,237.4,34.992572,-106.678905,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.678905 34.992572)
,2025-02-04 02:04:14.440,2025-02-03,18:04:14,7500,199.5,237.9,34.989578,-106.684757,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.684757 34.989578)
,2025-02-04 02:04:18.850,2025-02-03,18:04:18,7600,203.7,238.6,34.987427,-106.689017,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.689017 34.987427)
SKW3795 ,2025-02-04 02:04:23.310,2025-02-03,18:04:23,7700,208.5,239.1,34.985229,-106.693501,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.693501 34.985229)
,2025-02-04 02:04:26.890,2025-02-03,18:04:26,7800,211.1,239.6,34.98349,-106.697089,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.697089 34.98349)
,2025-02-04 02:04:30.080,2025-02-03,18:04:30,7900,212.3,240.1,34.981888,-106.700452,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.700452 34.981888)
,2025-02-04 02:04:34.980,2025-02-03,18:04:34,8100,213.7,240.0,34.979507,-106.705497,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.705497 34.979507)
SKW3795 ,2025-02-04 02:04:39.820,2025-02-03,18:04:39,8300,215.9,240.0,34.977024,-106.710663,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.710663 34.977024)
,2025-02-04 02:04:45.890,2025-02-03,18:04:45,8500,219.0,240.2,34.97406,-106.716931,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.716931 34.97406)
,2025-02-04 02:04:49.820,2025-02-03,18:04:49,8625,222.6,240.1,34.971996,-106.721306,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.721306 34.971996)
,2025-02-04 02:04:52.880,2025-02-03,18:04:52,8675,226.2,240.0,34.970398,-106.724611,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.724611 34.970398)
SKW3795 ,2025-02-04 02:04:55.730,2025-02-03,18:04:55,8725,230.7,240.1,34.968933,-106.72775,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.72775 34.968933)
,2025-02-04 02:05:00.120,2025-02-03,18:05:00,8825,235.2,240.2,34.96641,-106.733036,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.733036 34.96641)
,2025-02-04 02:05:04.880,2025-02-03,18:05:04,8950,240.2,244.1,34.964035,-106.738456,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.738456 34.964035)
,2025-02-04 02:05:08.670,2025-02-03,18:05:08,9075,243.6,248.1,34.962313,-106.743279,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.743279 34.962313)
SKW3795 ,2025-02-04 02:05:12.370,2025-02-03,18:05:12,9175,247.6,252.4,34.960963,-106.748028,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.748028 34.960963)
,2025-02-04 02:05:15.660,2025-02-03,18:05:15,9275,252.2,256.2,34.959961,-106.752581,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.752581 34.959961)
,2025-02-04 02:05:19.360,2025-02-03,18:05:19,9350,257.1,259.7,34.959091,-106.757738,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.757738 34.959091)
,2025-02-04 02:05:22.430,2025-02-03,18:05:22,9400,262.1,262.8,34.958542,-106.762278,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.762278 34.958542)
SKW3795 ,2025-02-04 02:05:25.820,2025-02-03,18:05:25,9475,264.7,265.9,34.95817,-106.767254,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.767254 34.95817)
,2025-02-04 02:05:28.310,2025-02-03,18:05:28,9550,266.2,267.6,34.958031,-106.770859,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.770859 34.958031)
,2025-02-04 02:05:34.450,2025-02-03,18:05:34,9750,270.0,269.1,34.957855,-106.780215,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.780215 34.957855)
,2025-02-04 02:05:39.250,2025-02-03,18:05:39,9875,274.0,270.2,34.957855,-106.787614,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.787614 34.957855)
SKW3795 ,2025-02-04 02:05:43.780,2025-02-03,18:05:43,9975,278.0,270.8,34.957901,-106.79462,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.79462 34.957901)
,2025-02-04 02:05:49.960,2025-02-03,18:05:49,10100,285.1,271.6,34.95813,-106.804654,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.804654 34.95813)
,2025-02-04 02:05:56.270,2025-02-03,18:05:56,10175,294.2,272.1,34.958403,-106.814919,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.814919 34.958403)
,2025-02-04 02:06:01.190,2025-02-03,18:06:01,10250,299.2,271.9,34.958679,-106.823151,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.823151 34.958679)
SKW3795 ,2025-02-04 02:06:08.690,2025-02-03,18:06:08,10425,305.2,272.1,34.959008,-106.835804,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.835804 34.959008)
,2025-02-04 02:06:15.730,2025-02-03,18:06:15,10625,309.1,271.7,34.95932,-106.847927,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.847927 34.95932)
,2025-02-04 02:06:22.020,2025-02-03,18:06:22,10825,312.1,271.6,34.959595,-106.859081,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.859081 34.959595)
,2025-02-04 02:06:27.260,2025-02-03,18:06:27,11025,312.2,271.8,34.959846,-106.868076,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.868076 34.959846)
SKW3795 ,2025-02-04 02:06:32.130,2025-02-03,18:06:32,11225,313.3,272.4,34.960098,-106.87685,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.87685 34.960098)
,2025-02-04 02:06:37.270,2025-02-03,18:06:37,11425,314.2,272.0,34.960419,-106.885874,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.885874 34.960419)
,2025-02-04 02:06:42.720,2025-02-03,18:06:42,11625,315.1,271.3,34.960591,-106.895428,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.895428 34.960591)
,2025-02-04 02:06:47.460,2025-02-03,18:06:47,11825,316.1,271.1,34.960731,-106.903954,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.903954 34.960731)
SKW3795 ,2025-02-04 02:06:57.830,2025-02-03,18:06:57,12225,317.0,270.5,34.960917,-106.922493,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.922493 34.960917)
,2025-02-04 02:07:08.590,2025-02-03,18:07:08,12625,320.0,270.4,34.961056,-106.941891,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.941891 34.961056)
,2025-02-04 02:07:19.660,2025-02-03,18:07:19,13025,323.0,270.7,34.961197,-106.961826,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.961826 34.961197)
,2025-02-04 02:07:30.770,2025-02-03,18:07:30,13400,326.0,270.5,34.961382,-106.982002,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-106.982002 34.961382)
SKW3795 ,2025-02-04 02:07:40.670,2025-02-03,18:07:40,13800,326.0,270.7,34.961522,-107.000313,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.000313 34.961522)
,2025-02-04 02:07:50.280,2025-02-03,18:07:50,14200,325.0,270.7,34.961708,-107.017879,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.017879 34.961708)
,2025-02-04 02:07:59.640,2025-02-03,18:07:59,14600,325.0,270.7,34.961884,-107.035086,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.035086 34.961884)
,2025-02-04 02:08:09.120,2025-02-03,18:08:09,15000,325.0,270.7,34.962067,-107.051958,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.051958 34.962067)
SKW3795 ,2025-02-04 02:08:19.480,2025-02-03,18:08:19,15400,326.0,270.7,34.96222,-107.071266,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.071266 34.96222)
,2025-02-04 02:08:30.360,2025-02-03,18:08:30,15800,328.0,270.7,34.962406,-107.091293,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.091293 34.962406)
,2025-02-04 02:08:41.520,2025-02-03,18:08:41,16175,329.0,270.7,34.962639,-107.11195,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.11195 34.962639)
,2025-02-04 02:08:52.370,2025-02-03,18:08:52,16550,330.0,270.7,34.962825,-107.131863,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.131863 34.962825)
SKW3795 ,2025-02-04 02:09:03.130,2025-02-03,18:09:03,16925,329.0,270.7,34.962982,-107.151732,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.151732 34.962982)
,2025-02-04 02:09:13.430,2025-02-03,18:09:13,17325,328.0,270.7,34.963211,-107.170958,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.170958 34.963211)
,2025-02-04 02:09:23.060,2025-02-03,18:09:23,17725,326.0,270.7,34.963384,-107.188854,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.188854 34.963384)
,2025-02-04 02:09:32.860,2025-02-03,18:09:32,18125,324.0,270.7,34.963524,-107.206593,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.206593 34.963524)
SKW3795 ,2025-02-04 02:09:43.850,2025-02-03,18:09:43,18525,324.0,270.7,34.963715,-107.226675,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.226675 34.963715)
,2025-02-04 02:09:55.000,2025-02-03,18:09:55,18925,324.0,270.5,34.963896,-107.24659,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.24659 34.963896)
,2025-02-04 02:10:06.210,2025-02-03,18:10:06,19300,325.0,270.5,34.964081,-107.267537,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.267537 34.964081)
,2025-02-04 02:10:18.000,2025-02-03,18:10:18,19650,327.0,270.5,34.964222,-107.289219,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.289219 34.964222)
SKW3795 ,2025-02-04 02:10:30.520,2025-02-03,18:10:30,20000,330.0,270.5,34.964455,-107.312164,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.312164 34.964455)
,2025-02-04 02:10:42.100,2025-02-03,18:10:42,20350,331.0,270.5,34.964594,-107.333736,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.333736 34.964594)
,2025-02-04 02:10:53.260,2025-02-03,18:10:53,20725,331.0,270.5,34.964781,-107.35445,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.35445 34.964781)
,2025-02-04 02:11:04.820,2025-02-03,18:11:04,21100,331.0,270.5,34.964967,-107.376137,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.376137 34.964967)
SKW3795 ,2025-02-04 02:11:17.270,2025-02-03,18:11:17,21425,333.0,270.5,34.965153,-107.399426,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.399426 34.965153)
,2025-02-04 02:11:29.940,2025-02-03,18:11:29,21750,336.0,270.5,34.965293,-107.423401,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.423401 34.965293)
,2025-02-04 02:11:42.330,2025-02-03,18:11:42,22075,337.0,270.5,34.965479,-107.446861,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.446861 34.965479)
,2025-02-04 02:11:55.670,2025-02-03,18:11:55,22375,341.0,270.5,34.965665,-107.472038,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.472038 34.965665)
SKW3795 ,2025-02-04 02:12:08.240,2025-02-03,18:12:08,22700,342.0,270.5,34.96582,-107.496456,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.496456 34.96582)
,2025-02-04 02:12:20.760,2025-02-03,18:12:20,23025,343.0,270.5,34.965991,-107.520618,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.520618 34.965991)
,2025-02-04 02:12:33.510,2025-02-03,18:12:33,23375,344.0,270.5,34.966131,-107.545395,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.545395 34.966131)
,2025-02-04 02:12:47.120,2025-02-03,18:12:47,23700,346.0,270.5,34.966317,-107.571774,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.571774 34.966317)
SKW3795 ,2025-02-04 02:13:01.320,2025-02-03,18:13:01,24000,350.0,270.5,34.966503,-107.599354,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.599354 34.966503)
,2025-02-04 02:13:15.620,2025-02-03,18:13:15,24300,352.0,270.5,34.966643,-107.627621,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.627621 34.966643)
,2025-02-04 02:13:29.280,2025-02-03,18:13:29,24600,354.0,270.3,34.966829,-107.6548,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.6548 34.966829)
,2025-02-04 02:13:42.830,2025-02-03,18:13:42,24925,356.0,270.3,34.966969,-107.681808,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.681808 34.966969)
SKW3795 ,2025-02-04 02:13:56.200,2025-02-03,18:13:56,25225,358.0,270.3,34.967056,-107.708728,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.708728 34.967056)
,2025-02-04 02:14:09.850,2025-02-03,18:14:09,25525,359.0,270.3,34.967239,-107.736138,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.736138 34.967239)
,2025-02-04 02:14:23.670,2025-02-03,18:14:23,25825,361.0,270.3,34.967341,-107.764149,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.764149 34.967341)
,2025-02-04 02:14:38.350,2025-02-03,18:14:38,26125,364.0,270.3,34.967468,-107.793984,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.793984 34.967468)
SKW3795 ,2025-02-04 02:14:53.380,2025-02-03,18:14:53,26425,368.0,270.3,34.967606,-107.825261,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.825261 34.967606)
,2025-02-04 02:15:07.900,2025-02-03,18:15:07,26725,370.0,270.3,34.967743,-107.85525,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.85525 34.967743)
,2025-02-04 02:15:21.850,2025-02-03,18:15:21,27025,373.0,270.1,34.967834,-107.884509,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.884509 34.967834)
,2025-02-04 02:15:35.390,2025-02-03,18:15:35,27325,374.0,270.3,34.967946,-107.912579,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.912579 34.967946)
SKW3795 ,2025-02-04 02:15:48.980,2025-02-03,18:15:48,27650,375.0,270.1,34.968039,-107.94136,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.94136 34.968039)
,2025-02-04 02:16:02.270,2025-02-03,18:16:02,27975,376.0,270.3,34.968155,-107.969597,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.969597 34.968155)
,2025-02-04 02:16:14.890,2025-02-03,18:16:14,28300,377.0,270.1,34.968226,-107.996235,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-107.996235 34.968226)
,2025-02-04 02:16:27.500,2025-02-03,18:16:27,28625,377.0,270.1,34.968292,-108.023015,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-108.023015 34.968292)
SKW3795 ,2025-02-04 02:16:40.020,2025-02-03,18:16:40,28975,376.0,270.1,34.968338,-108.04936,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-108.04936 34.968338)
,2025-02-04 02:16:52.530,2025-02-03,18:16:52,29300,376.0,270.1,34.968412,-108.075886,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-108.075886 34.968412)
,2025-02-04 02:17:05.400,2025-02-03,18:17:05,29625,377.0,270.1,34.968458,-108.10318,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-108.10318 34.968458)
,2025-02-04 02:17:19.480,2025-02-03,18:17:19,29950,378.0,270.1,34.968505,-108.132935,a2644a,SKW3795,2,SKW3795_2025-02-03_leg2,POINT (-108.132935 34.968505)
