point_time,flight_date_pst,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg,geometry
2025-02-07 06:41:41.040,2025-02-06,38000,388.8,236.4,45.762386,-112.532272,a11f59,UAL2400,1,UAL2400_leg1,POINT (-112.532272 45.762386)
2025-02-07 06:42:00.600,2025-02-06,38000,388.8,236.4,45.74295,-112.574158,a11f59,UAL2400,1,UAL2400_leg1,POINT (-112.574158 45.74295)
2025-02-07 06:42:20.260,2025-02-06,38000,388.0,236.4,45.723375,-112.61618,a11f59,UAL2400,1,UAL2400_leg1,POINT (-112.61618 45.723375)
2025-02-07 06:42:39.980,2025-02-06,38000,388.0,236.4,45.703903,-112.657962,a11f59,UAL2400,1,UAL2400_leg1,POINT (-112.657962 45.703903)
2025-02-07 06:42:59.620,2025-02-06,38000,388.6,236.2,45.684311,-112.699898,a11f59,UAL2400,1,UAL2400_leg1,POINT (-112.699898 45.684311)
2025-02-07 06:43:19.180,2025-02-06,38000,389.4,236.3,45.664764,-112.741699,a11f59,UAL2400,1,UAL2400_leg1,POINT (-112.741699 45.664764)
2025-02-07 06:43:39.000,2025-02-06,38000,389.4,236.3,45.644981,-112.783928,a11f59,UAL2400,1,UAL2400_leg1,POINT (-112.783928 45.644981)
2025-02-07 06:43:57.990,2025-02-06,38000,390.0,236.2,45.626081,-112.824234,a11f59,UAL2400,1,UAL2400_leg1,POINT (-112.824234 45.626081)
2025-02-07 06:44:17.720,2025-02-06,38000,389.1,236.1,45.606216,-112.866367,a11f59,UAL2400,1,UAL2400_leg1,POINT (-112.866367 45.606216)
2025-02-07 06:44:37.280,2025-02-06,38000,390.0,236.2,45.586651,-112.907867,a11f59,UAL2400,1,UAL2400_leg1,POINT (-112.907867 45.586651)
2025-02-07 06:44:56.950,2025-02-06,38000,390.8,236.3,45.567192,-112.949272,a11f59,UAL2400,1,UAL2400_leg1,POINT (-112.949272 45.567192)
2025-02-07 06:45:16.640,2025-02-06,38000,391.3,236.1,45.547073,-112.99204,a11f59,UAL2400,1,UAL2400_leg1,POINT (-112.99204 45.547073)
2025-02-07 06:45:36.500,2025-02-06,38000,391.9,236.0,45.526925,-113.034579,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.034579 45.526925)
2025-02-07 06:45:56.460,2025-02-06,38000,392.7,236.1,45.506814,-113.077117,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.077117 45.506814)
2025-02-07 06:46:16.300,2025-02-06,38000,392.7,236.1,45.486649,-113.119681,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.119681 45.486649)
2025-02-07 06:46:36.060,2025-02-06,38000,393.3,236.0,45.466873,-113.161403,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.161403 45.466873)
2025-02-07 06:46:55.830,2025-02-06,38000,393.8,235.9,45.446529,-113.20413,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.20413 45.446529)
2025-02-07 06:47:15.430,2025-02-06,38000,393.8,235.9,45.426636,-113.245893,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.245893 45.426636)
2025-02-07 06:47:35.090,2025-02-06,38000,393.8,235.9,45.406403,-113.288269,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.288269 45.406403)
2025-02-07 06:47:55.070,2025-02-06,38000,393.8,235.9,45.385965,-113.331076,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.331076 45.385965)
2025-02-07 06:48:14.630,2025-02-06,38000,394.7,235.9,45.36604,-113.37281,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.37281 45.36604)
2025-02-07 06:48:34.350,2025-02-06,38000,395.2,235.8,45.34593,-113.414813,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.414813 45.34593)
2025-02-07 06:48:53.950,2025-02-06,38000,396.6,235.8,45.325679,-113.457083,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.457083 45.325679)
2025-02-07 06:49:13.560,2025-02-06,38000,397.2,235.7,45.305522,-113.498952,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.498952 45.305522)
2025-02-07 06:49:32.970,2025-02-06,38000,397.2,235.7,45.285505,-113.540553,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.540553 45.285505)
2025-02-07 06:49:52.900,2025-02-06,38000,398.0,235.8,45.264771,-113.583527,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.583527 45.264771)
2025-02-07 06:50:12.720,2025-02-06,38000,399.4,235.7,45.24412,-113.626367,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.626367 45.24412)
2025-02-07 06:50:32.530,2025-02-06,38000,399.4,235.7,45.22359,-113.668838,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.668838 45.22359)
2025-02-07 06:50:52.150,2025-02-06,38000,398.6,235.6,45.203201,-113.711042,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.711042 45.203201)
2025-02-07 06:51:12.060,2025-02-06,38000,398.6,235.6,45.182485,-113.753848,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.753848 45.182485)
2025-02-07 06:51:31.980,2025-02-06,38000,398.6,235.6,45.161629,-113.796789,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.796789 45.161629)
2025-02-07 06:51:51.310,2025-02-06,38000,397.8,235.6,45.141678,-113.837912,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.837912 45.141678)
2025-02-07 06:52:11.110,2025-02-06,38000,396.1,235.4,45.120757,-113.880794,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.880794 45.120757)
2025-02-07 06:52:30.470,2025-02-06,38000,395.3,235.3,45.100845,-113.921618,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.921618 45.100845)
2025-02-07 06:52:50.280,2025-02-06,38000,394.7,235.4,45.080383,-113.963405,a11f59,UAL2400,1,UAL2400_leg1,POINT (-113.963405 45.080383)
2025-02-07 06:53:09.930,2025-02-06,38000,393.3,235.5,45.060052,-114.00506,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.00506 45.060052)
2025-02-07 06:53:29.560,2025-02-06,38000,393.1,235.3,45.039825,-114.046391,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.046391 45.039825)
2025-02-07 06:53:40.450,2025-02-06,38000,393.4,233.7,45.028118,-114.069303,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.069303 45.028118)
2025-02-07 06:53:51.900,2025-02-06,38000,393.3,232.0,45.015688,-114.092281,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.092281 45.015688)
2025-02-07 06:54:04.370,2025-02-06,38000,393.6,230.6,45.001257,-114.117402,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.117402 45.001257)
2025-02-07 06:54:23.990,2025-02-06,38000,393.1,229.8,44.97812,-114.156323,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.156323 44.97812)
2025-02-07 06:54:43.420,2025-02-06,38000,393.0,229.5,44.955322,-114.194118,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.194118 44.955322)
2025-02-07 06:55:03.260,2025-02-06,38000,392.3,229.6,44.932034,-114.232624,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.232624 44.932034)
2025-02-07 06:55:23.020,2025-02-06,38000,391.6,229.6,44.908897,-114.270809,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.270809 44.908897)
2025-02-07 06:55:43.010,2025-02-06,38000,390.8,229.5,44.885435,-114.309529,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.309529 44.885435)
2025-02-07 06:56:02.910,2025-02-06,38000,390.8,229.5,44.862159,-114.347914,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.347914 44.862159)
2025-02-07 06:56:22.470,2025-02-06,38000,390.2,229.6,44.839302,-114.385495,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.385495 44.839302)
2025-02-07 06:56:42.020,2025-02-06,38000,390.2,229.6,44.816351,-114.423277,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.423277 44.816351)
2025-02-07 06:57:01.870,2025-02-06,38000,390.0,229.4,44.793168,-114.461462,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.461462 44.793168)
2025-02-07 06:57:21.790,2025-02-06,38000,390.0,229.4,44.769745,-114.499904,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.499904 44.769745)
2025-02-07 06:57:41.490,2025-02-06,38000,390.8,229.5,44.746663,-114.53783,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.53783 44.746663)
2025-02-07 06:58:01.210,2025-02-06,38000,390.8,229.5,44.723526,-114.575746,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.575746 44.723526)
2025-02-07 06:58:21.120,2025-02-06,38000,391.5,229.4,44.700017,-114.614265,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.614265 44.700017)
2025-02-07 06:58:40.720,2025-02-06,38000,391.5,229.4,44.677021,-114.651847,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.651847 44.677021)
2025-02-07 06:59:00.400,2025-02-06,38000,392.1,229.2,44.653885,-114.689484,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.689484 44.653885)
2025-02-07 06:59:20.050,2025-02-06,38000,391.5,229.4,44.630539,-114.727543,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.727543 44.630539)
2025-02-07 06:59:40.030,2025-02-06,38000,391.5,229.4,44.607053,-114.765729,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.765729 44.607053)
2025-02-07 06:59:59.880,2025-02-06,38000,392.1,229.2,44.583544,-114.803913,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.803913 44.583544)
2025-02-07 07:00:19.860,2025-02-06,38000,392.1,229.2,44.559895,-114.842299,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.842299 44.559895)
2025-02-07 07:00:39.680,2025-02-06,38000,391.3,229.1,44.536469,-114.880306,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.880306 44.536469)
2025-02-07 07:00:59.460,2025-02-06,38000,391.3,229.1,44.513123,-114.918039,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.918039 44.513123)
2025-02-07 07:01:18.920,2025-02-06,38000,391.3,229.1,44.489914,-114.95551,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.95551 44.489914)
2025-02-07 07:01:38.650,2025-02-06,38000,392.8,229.1,44.466698,-114.993026,a11f59,UAL2400,1,UAL2400_leg1,POINT (-114.993026 44.466698)
2025-02-07 07:01:58.330,2025-02-06,38000,392.8,229.1,44.443268,-115.030714,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.030714 44.443268)
2025-02-07 07:02:17.880,2025-02-06,38000,392.0,229.0,44.420105,-115.067989,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.067989 44.420105)
2025-02-07 07:02:37.420,2025-02-06,38000,392.0,229.0,44.396683,-115.105635,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.105635 44.396683)
2025-02-07 07:02:57.270,2025-02-06,38000,391.2,228.9,44.373314,-115.14315,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.14315 44.373314)
2025-02-07 07:03:17.010,2025-02-06,38000,390.6,229.1,44.349851,-115.180798,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.180798 44.349851)
2025-02-07 07:03:36.510,2025-02-06,38000,389.8,228.9,44.326808,-115.217709,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.217709 44.326808)
2025-02-07 07:03:56.460,2025-02-06,38000,389.1,228.9,44.30316,-115.255492,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.255492 44.30316)
2025-02-07 07:04:16.260,2025-02-06,38000,389.1,228.9,44.279883,-115.292671,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.292671 44.279883)
2025-02-07 07:04:36.250,2025-02-06,38000,389.1,228.9,44.256134,-115.330484,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.330484 44.256134)
2025-02-07 07:04:55.950,2025-02-06,38000,389.1,228.9,44.232959,-115.367365,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.367365 44.232959)
2025-02-07 07:05:15.600,2025-02-06,38000,389.1,228.9,44.209543,-115.404611,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.404611 44.209543)
2025-02-07 07:05:35.380,2025-02-06,38000,387.7,228.9,44.186371,-115.441462,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.441462 44.186371)
2025-02-07 07:05:55.090,2025-02-06,38000,387.7,228.9,44.163025,-115.478572,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.478572 44.163025)
2025-02-07 07:06:14.890,2025-02-06,38000,386.2,228.7,44.139668,-115.515551,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.515551 44.139668)
2025-02-07 07:06:34.420,2025-02-06,38000,385.5,228.8,44.116745,-115.551772,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.551772 44.116745)
2025-02-07 07:06:54.090,2025-02-06,38000,384.1,228.8,44.093582,-115.588308,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.588308 44.093582)
2025-02-07 07:07:13.940,2025-02-06,38000,383.3,228.7,44.070445,-115.624891,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.624891 44.070445)
2025-02-07 07:07:33.620,2025-02-06,38000,383.3,228.7,44.047531,-115.66106,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.66106 44.047531)
2025-02-07 07:07:53.540,2025-02-06,38000,382.6,228.6,44.024079,-115.698002,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.698002 44.024079)
2025-02-07 07:08:13.390,2025-02-06,38000,381.2,228.6,44.000942,-115.734297,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.734297 44.000942)
2025-02-07 07:08:33.110,2025-02-06,38000,381.8,228.5,43.977992,-115.770329,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.770329 43.977992)
2025-02-07 07:08:52.930,2025-02-06,38000,380.4,228.5,43.954902,-115.806492,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.806492 43.954902)
2025-02-07 07:09:12.870,2025-02-06,38000,380.4,228.5,43.931626,-115.842983,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.842983 43.931626)
2025-02-07 07:09:32.630,2025-02-06,38000,380.4,228.5,43.908554,-115.878999,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.878999 43.908554)
2025-02-07 07:09:52.370,2025-02-06,38000,380.4,228.5,43.885633,-115.914852,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.914852 43.885633)
2025-02-07 07:10:12.330,2025-02-06,38000,381.8,228.5,43.862356,-115.951146,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.951146 43.862356)
2025-02-07 07:10:32.140,2025-02-06,38000,383.3,228.5,43.839066,-115.98752,a11f59,UAL2400,1,UAL2400_leg1,POINT (-115.98752 43.839066)
2025-02-07 07:10:51.760,2025-02-06,38000,383.9,228.4,43.815994,-116.023418,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.023418 43.815994)
2025-02-07 07:11:11.680,2025-02-06,38000,383.9,228.4,43.792668,-116.059636,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.059636 43.792668)
2025-02-07 07:11:31.130,2025-02-06,38000,385.3,228.4,43.769623,-116.095404,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.095404 43.769623)
2025-02-07 07:11:50.760,2025-02-06,38000,385.3,228.4,43.746302,-116.131505,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.131505 43.746302)
2025-02-07 07:12:10.350,2025-02-06,38000,386.0,228.3,43.723072,-116.167537,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.167537 43.723072)
2025-02-07 07:12:30.000,2025-02-06,38000,386.7,228.4,43.699656,-116.2037,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.2037 43.699656)
2025-02-07 07:12:49.760,2025-02-06,38000,387.4,228.2,43.676331,-116.239695,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.239695 43.676331)
2025-02-07 07:13:09.280,2025-02-06,38000,386.7,228.4,43.652985,-116.27572,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.27572 43.652985)
2025-02-07 07:13:28.880,2025-02-06,38000,386.0,228.3,43.629781,-116.311471,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.311471 43.629781)
2025-02-07 07:13:48.530,2025-02-06,38000,384.5,228.1,43.606273,-116.347634,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.347634 43.606273)
2025-02-07 07:14:08.320,2025-02-06,38000,383.8,228.2,43.582903,-116.383405,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.383405 43.582903)
2025-02-07 07:14:27.950,2025-02-06,38000,383.8,228.2,43.559601,-116.419245,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.419245 43.559601)
2025-02-07 07:14:47.520,2025-02-06,38000,383.8,228.2,43.536575,-116.454567,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.454567 43.536575)
2025-02-07 07:15:07.330,2025-02-06,38000,383.1,228.1,43.513138,-116.490528,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.490528 43.513138)
2025-02-07 07:15:27.130,2025-02-06,38000,383.1,228.1,43.48952,-116.526555,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.526555 43.48952)
2025-02-07 07:15:47.030,2025-02-06,38000,383.8,228.0,43.465988,-116.562578,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.562578 43.465988)
2025-02-07 07:16:06.660,2025-02-06,38000,383.8,228.0,43.442735,-116.598031,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.598031 43.442735)
2025-02-07 07:16:26.610,2025-02-06,38000,383.8,228.0,43.41925,-116.633798,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.633798 43.41925)
2025-02-07 07:16:46.530,2025-02-06,38000,384.4,227.9,43.395447,-116.66995,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.66995 43.395447)
2025-02-07 07:17:06.070,2025-02-06,38000,385.2,227.9,43.372101,-116.7054,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.7054 43.372101)
2025-02-07 07:17:25.670,2025-02-06,38000,385.2,227.9,43.348699,-116.740853,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.740853 43.348699)
2025-02-07 07:17:45.620,2025-02-06,38000,386.6,227.9,43.324911,-116.776886,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.776886 43.324911)
2025-02-07 07:18:05.240,2025-02-06,38000,386.6,227.9,43.301331,-116.812645,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.812645 43.301331)
2025-02-07 07:18:25.150,2025-02-06,38000,387.3,227.8,43.277567,-116.848559,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.848559 43.277567)
2025-02-07 07:18:45.110,2025-02-06,38000,386.5,227.7,43.253593,-116.884787,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.884787 43.253593)
2025-02-07 07:19:04.930,2025-02-06,38000,387.3,227.8,43.229665,-116.92082,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.92082 43.229665)
2025-02-07 07:19:24.580,2025-02-06,38000,387.3,227.8,43.205978,-116.956553,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.956553 43.205978)
2025-02-07 07:19:44.480,2025-02-06,38000,387.9,227.7,43.181995,-116.992623,a11f59,UAL2400,1,UAL2400_leg1,POINT (-116.992623 43.181995)
2025-02-07 07:20:04.380,2025-02-06,38000,389.3,227.7,43.158051,-117.028539,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.028539 43.158051)
2025-02-07 07:20:23.900,2025-02-06,38000,390.8,227.7,43.134293,-117.064244,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.064244 43.134293)
2025-02-07 07:20:43.580,2025-02-06,38000,391.4,227.6,43.110535,-117.099758,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.099758 43.110535)
2025-02-07 07:21:03.110,2025-02-06,38000,390.8,227.7,43.086563,-117.135642,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.135642 43.086563)
2025-02-07 07:21:22.760,2025-02-06,38000,391.4,227.6,43.062775,-117.171151,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.171151 43.062775)
2025-02-07 07:21:42.700,2025-02-06,38000,392.1,227.5,43.038391,-117.207578,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.207578 43.038391)
2025-02-07 07:22:02.380,2025-02-06,38000,391.4,227.6,43.014314,-117.243478,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.243478 43.014314)
2025-02-07 07:22:22.250,2025-02-06,38000,392.1,227.5,42.990005,-117.279691,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.279691 42.990005)
2025-02-07 07:22:42.240,2025-02-06,38000,392.8,227.6,42.965607,-117.315972,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.315972 42.965607)
2025-02-07 07:23:01.960,2025-02-06,38000,393.5,227.5,42.941299,-117.352061,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.352061 42.941299)
2025-02-07 07:23:21.510,2025-02-06,38000,394.9,227.5,42.917313,-117.387702,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.387702 42.917313)
2025-02-07 07:23:41.240,2025-02-06,38000,394.9,227.5,42.892868,-117.423919,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.423919 42.892868)
2025-02-07 07:24:01.130,2025-02-06,38000,395.6,227.4,42.868373,-117.460131,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.460131 42.868373)
2025-02-07 07:24:21.050,2025-02-06,38000,396.3,227.4,42.843561,-117.496752,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.496752 42.843561)
2025-02-07 07:24:40.760,2025-02-06,38000,397.0,227.4,42.819122,-117.532824,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.532824 42.819122)
2025-02-07 07:25:00.440,2025-02-06,38000,397.0,227.4,42.794727,-117.568785,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.568785 42.794727)
2025-02-07 07:25:20.100,2025-02-06,38000,397.7,227.2,42.770187,-117.604897,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.604897 42.770187)
2025-02-07 07:25:39.880,2025-02-06,38000,397.7,227.2,42.745335,-117.641346,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.641346 42.745335)
2025-02-07 07:25:59.700,2025-02-06,38000,397.7,227.2,42.720612,-117.677682,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.677682 42.720612)
2025-02-07 07:26:19.510,2025-02-06,38000,399.1,227.2,42.69603,-117.713824,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.713824 42.69603)
2025-02-07 07:26:39.500,2025-02-06,38000,399.1,227.2,42.670852,-117.750698,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.750698 42.670852)
2025-02-07 07:26:59.290,2025-02-06,38000,399.1,227.2,42.646179,-117.786851,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.786851 42.646179)
2025-02-07 07:27:18.930,2025-02-06,38000,398.4,227.1,42.621507,-117.822876,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.822876 42.621507)
2025-02-07 07:27:29.010,2025-02-06,38000,398.8,225.4,42.608984,-117.840761,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.840761 42.608984)
2025-02-07 07:27:36.150,2025-02-06,38000,399.8,222.7,42.599213,-117.853338,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.853338 42.599213)
2025-02-07 07:27:42.960,2025-02-06,38000,401.4,220.6,42.589691,-117.864512,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.864512 42.589691)
2025-02-07 07:27:49.530,2025-02-06,38000,403.4,217.8,42.580078,-117.874874,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.874874 42.580078)
2025-02-07 07:27:56.720,2025-02-06,38000,405.4,215.3,42.569229,-117.88561,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.88561 42.569229)
2025-02-07 07:28:03.730,2025-02-06,38000,407.5,212.7,42.558426,-117.895348,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.895348 42.558426)
2025-02-07 07:28:23.670,2025-02-06,38000,406.4,212.4,42.526703,-117.922689,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.922689 42.526703)
2025-02-07 07:28:43.350,2025-02-06,38000,406.7,212.2,42.495392,-117.949468,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.949468 42.495392)
2025-02-07 07:29:03.010,2025-02-06,38000,406.2,212.1,42.46402,-117.976174,a11f59,UAL2400,1,UAL2400_leg1,POINT (-117.976174 42.46402)
2025-02-07 07:29:22.930,2025-02-06,38000,406.2,212.1,42.432358,-118.003027,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.003027 42.432358)
2025-02-07 07:29:42.690,2025-02-06,38000,406.2,212.1,42.401175,-118.029444,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.029444 42.401175)
2025-02-07 07:30:02.580,2025-02-06,38000,406.2,212.1,42.36938,-118.056463,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.056463 42.36938)
2025-02-07 07:30:22.500,2025-02-06,38000,406.2,212.1,42.337631,-118.083354,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.083354 42.337631)
2025-02-07 07:30:42.100,2025-02-06,38000,406.2,212.1,42.306627,-118.109606,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.109606 42.306627)
2025-02-07 07:31:02.010,2025-02-06,38000,405.3,212.2,42.274879,-118.136433,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.136433 42.274879)
2025-02-07 07:31:21.690,2025-02-06,38000,404.8,212.1,42.243759,-118.162766,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.162766 42.243759)
2025-02-07 07:31:41.590,2025-02-06,38000,404.0,212.2,42.212405,-118.189193,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.189193 42.212405)
2025-02-07 07:32:01.170,2025-02-06,38000,404.0,212.2,42.181229,-118.215575,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.215575 42.181229)
2025-02-07 07:32:20.770,2025-02-06,38025,404.0,212.2,42.150055,-118.241792,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.241792 42.150055)
2025-02-07 07:32:40.710,2025-02-06,38000,403.4,212.0,42.118696,-118.268206,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.268206 42.118696)
2025-02-07 07:33:00.530,2025-02-06,38000,403.4,212.0,42.087204,-118.294601,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.294601 42.087204)
2025-02-07 07:33:20.230,2025-02-06,38000,402.1,212.0,42.056122,-118.320694,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.320694 42.056122)
2025-02-07 07:33:39.990,2025-02-06,38000,401.2,212.1,42.024948,-118.346849,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.346849 42.024948)
2025-02-07 07:33:59.800,2025-02-06,38000,399.8,212.0,41.994003,-118.372817,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.372817 41.994003)
2025-02-07 07:34:19.460,2025-02-06,38000,399.3,211.9,41.963118,-118.398636,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.398636 41.963118)
2025-02-07 07:34:38.890,2025-02-06,38000,399.3,211.9,41.932755,-118.424003,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.424003 41.932755)
2025-02-07 07:34:58.710,2025-02-06,38000,397.9,211.9,41.901949,-118.449608,a11f59,UAL2400,1,UAL2400_leg1,POINT (-118.449608 41.901949)
