point_time,flight_date_pst,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg,geometry
2025-02-08 01:21:54.750,2025-02-07,525,143.0,90.0,21.325333,-157.976008,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.976008 21.325333)
2025-02-08 01:22:03.160,2025-02-07,450,143.0,90.0,21.325333,-157.970015,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.970015 21.325333)
2025-02-08 01:22:10.810,2025-02-07,350,141.0,90.0,21.325301,-157.964579,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.964579 21.325301)
2025-02-08 01:22:19.310,2025-02-07,250,140.0,90.0,21.325333,-157.958679,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.958679 21.325333)
2025-02-08 01:22:28.050,2025-02-07,150,140.0,90.0,21.325333,-157.952587,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.952587 21.325333)
2025-02-08 01:22:35.800,2025-02-07,50,140.0,89.6,21.325333,-157.947193,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.947193 21.325333)
2025-02-08 01:22:43.690,2025-02-07,-50,140.0,90.0,21.325347,-157.941742,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.941742 21.325347)
2025-02-08 01:22:47.840,2025-02-07,-75,137.0,90.0,21.325347,-157.938995,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.938995 21.325347)
2025-02-08 01:22:50.250,2025-02-07,-100,134.0,90.0,21.325333,-157.937356,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.937356 21.325333)
2025-02-08 01:22:51.350,2025-02-07,-75,131.0,90.0,21.325333,-157.936707,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.936707 21.325333)
2025-02-08 01:22:53.730,2025-02-07,-25,127.0,90.0,21.325333,-157.935258,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.935258 21.325333)
2025-02-08 01:22:54.170,2025-02-07,-25,119.0,90.0,21.325333,-157.935009,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.935009 21.325333)
2025-02-08 01:22:55.800,2025-02-07,-25,115.0,90.0,21.325347,-157.934062,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.934062 21.325347)
2025-02-08 01:22:56.850,2025-02-07,-25,111.0,90.0,21.325347,-157.933553,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.933553 21.325347)
2025-02-08 01:22:58.530,2025-02-07,-25,103.0,90.0,21.325333,-157.932811,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.932811 21.325333)
2025-02-08 01:22:59.690,2025-02-07,-25,100.0,90.0,21.325347,-157.932078,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.932078 21.325347)
2025-02-08 01:23:00.330,2025-02-07,-25,96.0,90.0,21.325347,-157.931824,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.931824 21.325347)
2025-02-08 01:23:00.790,2025-02-07,-25,93.0,90.0,21.325333,-157.931563,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-157.931563 21.325333)
2025-02-08 06:07:33.080,2025-02-07,-100,93.0,90.0,21.306866,-157.939758,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.939758 21.306866)
2025-02-08 06:07:34.320,2025-02-07,-100,97.0,90.0,21.306866,-157.939046,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.939046 21.306866)
2025-02-08 06:07:35.410,2025-02-07,-100,105.0,90.0,21.306866,-157.938538,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.938538 21.306866)
2025-02-08 06:07:37.310,2025-02-07,-100,109.0,90.0,21.306866,-157.937571,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.937571 21.306866)
2025-02-08 06:07:38.580,2025-02-07,-100,117.0,90.0,21.306839,-157.936906,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.936906 21.306839)
2025-02-08 06:07:40.490,2025-02-07,-100,121.0,90.0,21.306885,-157.935608,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.935608 21.306885)
2025-02-08 06:07:41.310,2025-02-07,-100,124.0,90.0,21.306866,-157.935282,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.935282 21.306866)
2025-02-08 06:07:42.890,2025-02-07,-100,128.0,90.0,21.306839,-157.93406,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.93406 21.306839)
2025-02-08 06:07:43.390,2025-02-07,-100,131.0,90.0,21.306839,-157.93376,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.93376 21.306839)
2025-02-08 06:07:44.390,2025-02-07,-125,135.0,90.0,21.306839,-157.933111,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.933111 21.306839)
2025-02-08 06:07:45.450,2025-02-07,-125,139.0,90.0,21.306839,-157.932262,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.932262 21.306839)
2025-02-08 06:07:46.830,2025-02-07,-125,142.0,90.0,21.306839,-157.931263,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.931263 21.306839)
2025-02-08 06:07:48.580,2025-02-07,-125,149.0,90.0,21.306839,-157.930065,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.930065 21.306839)
2025-02-08 06:07:49.500,2025-02-07,-125,152.0,89.6,21.306885,-157.929266,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.929266 21.306885)
2025-02-08 06:07:50.420,2025-02-07,-125,155.0,90.0,21.306866,-157.928569,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.928569 21.306866)
2025-02-08 06:07:51.530,2025-02-07,-125,158.0,90.0,21.306866,-157.927755,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.927755 21.306866)
2025-02-08 06:07:52.290,2025-02-07,-125,161.0,90.0,21.306885,-157.927069,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.927069 21.306885)
2025-02-08 06:07:53.440,2025-02-07,-100,164.0,90.0,21.306866,-157.926127,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.926127 21.306866)
2025-02-08 06:07:54.470,2025-02-07,-100,167.0,90.0,21.306866,-157.925313,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.925313 21.306866)
2025-02-08 06:07:56.280,2025-02-07,-75,171.0,90.0,21.306839,-157.923673,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.923673 21.306839)
2025-02-08 06:07:59.780,2025-02-07,25,174.0,90.3,21.306839,-157.920776,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.920776 21.306839)
2025-02-08 06:08:02.600,2025-02-07,125,174.0,90.3,21.306839,-157.91818,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.91818 21.306839)
2025-02-08 06:08:05.020,2025-02-07,225,172.0,90.7,21.306793,-157.916132,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.916132 21.306793)
2025-02-08 06:08:06.920,2025-02-07,325,171.0,90.7,21.306793,-157.914584,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.914584 21.306793)
2025-02-08 06:08:09.340,2025-02-07,425,171.0,91.0,21.306726,-157.912496,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.912496 21.306726)
2025-02-08 06:08:11.720,2025-02-07,525,170.2,93.0,21.306656,-157.910539,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.910539 21.306656)
2025-02-08 06:08:14.190,2025-02-07,625,171.3,97.0,21.306447,-157.908427,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.908427 21.306447)
2025-02-08 06:08:16.110,2025-02-07,700,171.5,103.1,21.306075,-157.906799,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.906799 21.306075)
2025-02-08 06:08:18.740,2025-02-07,800,171.1,109.8,21.305328,-157.904796,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.904796 21.305328)
2025-02-08 06:08:20.730,2025-02-07,900,171.7,116.3,21.304596,-157.903298,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.903298 21.304596)
2025-02-08 06:08:22.700,2025-02-07,1000,173.4,125.6,21.30368,-157.9019,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.9019 21.30368)
2025-02-08 06:08:25.100,2025-02-07,1100,174.2,132.2,21.302399,-157.900352,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.900352 21.302399)
2025-02-08 06:08:27.080,2025-02-07,1175,175.7,138.7,21.301254,-157.899303,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.899303 21.301254)
2025-02-08 06:08:29.470,2025-02-07,1275,177.3,144.9,21.299557,-157.898051,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.898051 21.299557)
2025-02-08 06:08:31.220,2025-02-07,1350,179.0,151.3,21.298141,-157.897306,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.897306 21.298141)
2025-02-08 06:08:33.220,2025-02-07,1400,182.0,157.4,21.296671,-157.896627,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.896627 21.296671)
2025-02-08 06:08:35.380,2025-02-07,1475,184.1,162.9,21.294856,-157.896067,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.896067 21.294856)
2025-02-08 06:08:38.210,2025-02-07,1550,188.3,169.3,21.292374,-157.895558,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.895558 21.292374)
2025-02-08 06:08:41.550,2025-02-07,1600,193.1,173.8,21.289409,-157.895203,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.895203 21.289409)
2025-02-08 06:08:43.770,2025-02-07,1650,196.7,175.3,21.287521,-157.895058,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.895058 21.287521)
2025-02-08 06:08:45.540,2025-02-07,1675,199.6,175.4,21.285731,-157.894897,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.894897 21.285731)
2025-02-08 06:08:48.430,2025-02-07,1700,204.0,174.4,21.283078,-157.894592,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.894592 21.283078)
2025-02-08 06:08:51.320,2025-02-07,1750,208.6,172.8,21.280192,-157.894236,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.894236 21.280192)
2025-02-08 06:08:54.400,2025-02-07,1825,213.1,171.9,21.277359,-157.89381,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.89381 21.277359)
2025-02-08 06:08:57.440,2025-02-07,1875,217.5,171.3,21.274155,-157.893261,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.893261 21.274155)
2025-02-08 06:09:00.500,2025-02-07,1925,221.9,170.7,21.271133,-157.892761,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.892761 21.271133)
2025-02-08 06:09:03.120,2025-02-07,1975,226.4,170.1,21.268433,-157.892262,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.892262 21.268433)
2025-02-08 06:09:07.540,2025-02-07,2075,230.9,169.5,21.263809,-157.891363,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.891363 21.263809)
2025-02-08 06:09:11.530,2025-02-07,2150,235.2,168.0,21.259552,-157.890414,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.890414 21.259552)
2025-02-08 06:09:15.460,2025-02-07,2250,239.4,164.7,21.255249,-157.889166,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.889166 21.255249)
2025-02-08 06:09:19.070,2025-02-07,2350,242.0,160.4,21.251404,-157.887817,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.887817 21.251404)
2025-02-08 06:09:21.680,2025-02-07,2450,242.3,158.2,21.248703,-157.886619,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.886619 21.248703)
2025-02-08 06:09:24.150,2025-02-07,2550,242.9,154.9,21.246162,-157.885386,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.885386 21.246162)
2025-02-08 06:09:25.680,2025-02-07,2650,242.0,152.7,21.244629,-157.884521,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.884521 21.244629)
2025-02-08 06:09:27.930,2025-02-07,2750,242.2,150.6,21.242391,-157.883199,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.883199 21.242391)
2025-02-08 06:09:29.620,2025-02-07,2850,242.0,149.7,21.240855,-157.882233,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.882233 21.240855)
2025-02-08 06:09:31.630,2025-02-07,2950,242.2,147.8,21.238861,-157.880876,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.880876 21.238861)
2025-02-08 06:09:33.870,2025-02-07,3050,241.9,145.8,21.236801,-157.879378,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.879378 21.236801)
2025-02-08 06:09:36.160,2025-02-07,3150,242.5,144.7,21.23471,-157.877808,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.877808 21.23471)
2025-02-08 06:09:38.510,2025-02-07,3250,243.4,144.0,21.23259,-157.876132,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.876132 21.23259)
2025-02-08 06:09:40.800,2025-02-07,3350,245.8,143.3,21.230392,-157.874434,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.874434 21.230392)
2025-02-08 06:09:44.590,2025-02-07,3450,249.0,142.7,21.226983,-157.871653,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.871653 21.226983)
2025-02-08 06:09:46.480,2025-02-07,3475,252.4,142.4,21.22522,-157.870189,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.870189 21.22522)
2025-02-08 06:09:49.290,2025-02-07,3525,257.1,141.8,21.2227,-157.868093,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.868093 21.2227)
2025-02-08 06:09:51.570,2025-02-07,3550,260.5,141.6,21.220419,-157.86616,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.86616 21.220419)
2025-02-08 06:09:54.630,2025-02-07,3600,265.2,141.0,21.217438,-157.863548,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.863548 21.217438)
2025-02-08 06:09:57.190,2025-02-07,3675,269.1,140.3,21.215019,-157.86143,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.86143 21.215019)
2025-02-08 06:09:59.970,2025-02-07,3775,271.8,139.9,21.212319,-157.859039,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.859039 21.212319)
2025-02-08 06:10:02.800,2025-02-07,3875,273.1,139.6,21.209518,-157.856506,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.856506 21.209518)
2025-02-08 06:10:05.200,2025-02-07,3975,273.9,139.7,21.207291,-157.854462,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.854462 21.207291)
2025-02-08 06:10:07.080,2025-02-07,4075,273.9,139.7,21.205444,-157.852811,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.852811 21.205444)
2025-02-08 06:10:09.140,2025-02-07,4175,274.6,139.9,21.203381,-157.850952,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.850952 21.203381)
2025-02-08 06:10:10.910,2025-02-07,4275,274.5,139.6,21.201736,-157.849465,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.849465 21.201736)
2025-02-08 06:10:12.890,2025-02-07,4375,274.3,139.0,21.199814,-157.847667,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.847667 21.199814)
2025-02-08 06:10:14.400,2025-02-07,4450,274.1,138.4,21.198399,-157.846324,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.846324 21.198399)
2025-02-08 06:10:15.910,2025-02-07,4550,273.9,137.2,21.19691,-157.844849,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.844849 21.19691)
2025-02-08 06:10:17.650,2025-02-07,4650,273.7,136.3,21.195467,-157.843323,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.843323 21.195467)
2025-02-08 06:10:19.620,2025-02-07,4750,273.0,134.4,21.193698,-157.84139,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.84139 21.193698)
2025-02-08 06:10:21.510,2025-02-07,4850,273.2,132.3,21.192078,-157.839478,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.839478 21.192078)
2025-02-08 06:10:23.160,2025-02-07,4950,272.5,130.2,21.19075,-157.83783,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.83783 21.19075)
2025-02-08 06:10:25.080,2025-02-07,5050,272.2,127.8,21.189275,-157.835795,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.835795 21.189275)
2025-02-08 06:10:26.900,2025-02-07,5150,272.5,125.4,21.187832,-157.833608,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.833608 21.187832)
2025-02-08 06:10:28.640,2025-02-07,5250,272.4,123.9,21.186715,-157.831777,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.831777 21.186715)
2025-02-08 06:10:30.340,2025-02-07,5350,272.3,121.2,21.185551,-157.829692,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.829692 21.185551)
2025-02-08 06:10:32.380,2025-02-07,5450,272.5,118.3,21.184387,-157.827301,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.827301 21.184387)
2025-02-08 06:10:34.330,2025-02-07,5550,272.9,115.2,21.183317,-157.824809,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.824809 21.183317)
2025-02-08 06:10:36.620,2025-02-07,5650,273.2,112.2,21.182292,-157.822062,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.822062 21.182292)
2025-02-08 06:10:38.640,2025-02-07,5750,273.2,109.2,21.181501,-157.819519,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.819519 21.181501)
2025-02-08 06:10:40.830,2025-02-07,5850,273.1,104.8,21.180725,-157.816506,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.816506 21.180725)
2025-02-08 06:10:42.600,2025-02-07,5950,273.4,103.3,21.180291,-157.814229,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.814229 21.180291)
2025-02-08 06:10:44.840,2025-02-07,6050,273.2,98.8,21.17981,-157.811163,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.811163 21.17981)
2025-02-08 06:10:46.740,2025-02-07,6150,273.5,96.1,21.179546,-157.808634,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.808634 21.179546)
2025-02-08 06:10:49.080,2025-02-07,6250,274.4,93.1,21.179352,-157.80552,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.80552 21.179352)
2025-02-08 06:10:51.360,2025-02-07,6350,275.0,90.2,21.17936,-157.802378,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.802378 21.17936)
2025-02-08 06:10:53.500,2025-02-07,6450,275.3,87.3,21.179535,-157.799527,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.799527 21.179535)
2025-02-08 06:10:56.010,2025-02-07,6550,275.5,84.0,21.179825,-157.796122,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.796122 21.179825)
2025-02-08 06:10:57.820,2025-02-07,6650,276.4,82.5,21.180151,-157.793681,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.793681 21.180151)
2025-02-08 06:11:00.000,2025-02-07,6750,275.9,81.7,21.180523,-157.79068,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.79068 21.180523)
2025-02-08 06:11:02.010,2025-02-07,6850,276.9,81.7,21.180896,-157.787984,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.787984 21.180896)
2025-02-08 06:11:04.490,2025-02-07,6950,276.8,81.9,21.181366,-157.784596,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.784596 21.181366)
2025-02-08 06:11:08.780,2025-02-07,7150,278.3,82.6,21.182106,-157.778727,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.778727 21.182106)
2025-02-08 06:11:13.250,2025-02-07,7350,279.1,83.0,21.182804,-157.772675,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.772675 21.182804)
2025-02-08 06:11:17.530,2025-02-07,7550,280.1,83.0,21.183503,-157.766622,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.766622 21.183503)
2025-02-08 06:11:22.230,2025-02-07,7750,281.2,82.8,21.18425,-157.760176,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.760176 21.18425)
2025-02-08 06:11:26.040,2025-02-07,7950,281.3,82.7,21.184891,-157.754933,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.754933 21.184891)
2025-02-08 06:11:30.580,2025-02-07,8150,282.6,82.3,21.185715,-157.748541,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.748541 21.185715)
2025-02-08 06:11:34.770,2025-02-07,8325,283.0,81.7,21.186482,-157.742869,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.742869 21.186482)
2025-02-08 06:11:38.670,2025-02-07,8525,284.1,81.5,21.187225,-157.737455,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.737455 21.187225)
2025-02-08 06:11:43.050,2025-02-07,8725,284.1,81.5,21.188065,-157.731476,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.731476 21.188065)
2025-02-08 06:11:46.960,2025-02-07,8900,284.0,81.7,21.18881,-157.725881,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.725881 21.18881)
2025-02-08 06:11:50.730,2025-02-07,9100,283.8,81.9,21.189508,-157.720642,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.720642 21.189508)
2025-02-08 06:11:55.000,2025-02-07,9300,283.7,82.1,21.190338,-157.714633,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.714633 21.190338)
2025-02-08 06:11:59.220,2025-02-07,9500,283.6,82.3,21.191044,-157.708944,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.708944 21.191044)
2025-02-08 06:12:03.830,2025-02-07,9700,284.5,82.3,21.191849,-157.702348,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.702348 21.191849)
2025-02-08 06:12:08.360,2025-02-07,9900,286.5,82.4,21.192674,-157.696075,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.696075 21.192674)
2025-02-08 06:12:15.340,2025-02-07,10100,290.4,82.7,21.193863,-157.686268,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.686268 21.193863)
2025-02-08 06:12:22.930,2025-02-07,10275,297.4,82.7,21.195145,-157.675282,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.675282 21.195145)
2025-02-08 06:12:31.150,2025-02-07,10450,305.2,81.7,21.196724,-157.662964,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.662964 21.196724)
2025-02-08 06:12:37.440,2025-02-07,10625,309.5,79.2,21.198303,-157.653509,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.653509 21.198303)
2025-02-08 06:12:44.080,2025-02-07,10825,313.8,78.1,21.200262,-157.643687,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.643687 21.200262)
2025-02-08 06:12:52.170,2025-02-07,11000,320.1,78.8,21.202636,-157.631073,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.631073 21.202636)
2025-02-08 06:13:00.330,2025-02-07,11100,328.9,79.1,21.20501,-157.618052,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.618052 21.20501)
2025-02-08 06:13:08.160,2025-02-07,11200,338.3,78.1,21.207384,-157.605337,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.605337 21.207384)
2025-02-08 06:13:16.150,2025-02-07,11300,347.4,77.4,21.210131,-157.59201,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.59201 21.210131)
2025-02-08 06:13:24.290,2025-02-07,11375,356.6,77.4,21.21311,-157.578023,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.578023 21.21311)
2025-02-08 06:13:32.950,2025-02-07,11525,363.9,77.3,21.216275,-157.563019,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.563019 21.216275)
2025-02-08 06:13:41.440,2025-02-07,11700,371.2,77.2,21.219452,-157.54789,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.54789 21.219452)
2025-02-08 06:13:50.290,2025-02-07,11800,380.2,77.4,21.222886,-157.531687,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.531687 21.222886)
2025-02-08 06:13:58.890,2025-02-07,11950,386.5,77.3,21.226227,-157.51588,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.51588 21.226227)
2025-02-08 06:14:08.890,2025-02-07,12350,386.5,77.3,21.230209,-157.497203,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.497203 21.230209)
2025-02-08 06:14:16.110,2025-02-07,12750,384.5,77.2,21.232988,-157.483978,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.483978 21.232988)
2025-02-08 06:14:27.090,2025-02-07,13150,387.4,76.7,21.237488,-157.463396,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.463396 21.237488)
2025-02-08 06:14:40.370,2025-02-07,13375,397.0,76.4,21.243136,-157.438202,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.438202 21.243136)
2025-02-08 06:14:53.370,2025-02-07,13700,403.9,77.3,21.248629,-157.413025,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.413025 21.248629)
2025-02-08 06:15:04.270,2025-02-07,14100,405.1,77.2,21.253143,-157.391735,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.391735 21.253143)
2025-02-08 06:15:12.750,2025-02-07,14500,407.0,76.7,21.256776,-157.375031,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.375031 21.256776)
2025-02-08 06:15:21.110,2025-02-07,14900,408.3,77.1,21.260407,-157.3585,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.3585 21.260407)
2025-02-08 06:15:30.770,2025-02-07,15300,412.3,77.8,21.264267,-157.33965,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.33965 21.264267)
2025-02-08 06:15:43.500,2025-02-07,15625,421.7,77.7,21.269531,-157.313782,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.313782 21.269531)
2025-02-08 06:15:53.930,2025-02-07,16025,425.7,77.1,21.274047,-157.292277,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.292277 21.274047)
2025-02-08 06:16:02.940,2025-02-07,16425,427.2,76.9,21.27805,-157.273763,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.273763 21.27805)
2025-02-08 06:16:11.520,2025-02-07,16825,428.1,76.9,21.281914,-157.256012,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.256012 21.281914)
2025-02-08 06:16:20.850,2025-02-07,17225,430.5,76.7,21.286104,-157.236989,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.236989 21.286104)
2025-02-08 06:16:32.500,2025-02-07,17575,436.1,76.5,21.291644,-157.212321,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.212321 21.291644)
2025-02-08 06:16:44.860,2025-02-07,17925,444.5,77.5,21.297226,-157.186141,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.186141 21.297226)
2025-02-08 06:16:55.650,2025-02-07,18325,446.4,77.6,21.302032,-157.16282,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.16282 21.302032)
2025-02-08 06:17:02.910,2025-02-07,18725,444.9,77.3,21.305283,-157.147289,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.147289 21.305283)
2025-02-08 06:17:09.450,2025-02-07,19125,442.2,77.1,21.308304,-157.133206,ac308f,AAL124  ,5,AAL124  _leg5,POINT (-157.133206 21.308304)
